#
#"x_pos"	"Ant4 (y_pos=-3)"
#-------------------------
-3.0000000000000	0.095979578793049
-2.0000000000000	0.10790891945362
-1.0000000000000	0.12080331146717
0.0000000000000	0.13054110109806
1.0000000000000	0.13185393810272
2.0000000000000	0.12660586833954
3.0000000000000	0.12098838388920
#
#"x_pos"	"Ant4 (y_pos=-2)"
#-------------------------
-3.0000000000000	0.10114790499210
-2.0000000000000	0.11625543981791
-1.0000000000000	0.13359232246876
0.0000000000000	0.14667713642120
1.0000000000000	0.14440479874611
2.0000000000000	0.13537044823170
3.0000000000000	0.12583340704441
#
#"x_pos"	"Ant4 (y_pos=-1)"
#-------------------------
-3.0000000000000	0.10636599361897
-2.0000000000000	0.12650336325169
-1.0000000000000	0.15438112616539
0.0000000000000	0.18012990057468
1.0000000000000	0.16388663649559
2.0000000000000	0.14398726820946
3.0000000000000	0.12962774932384
#
#"x_pos"	"Ant4 (y_pos=0)"
#------------------------
-3.0000000000000	0.10720308125019
-2.0000000000000	0.12843716144562
-1.0000000000000	0.16255041956902
0.0000000000000	0.23282654583454
1.0000000000000	0.17041230201721
2.0000000000000	0.14262364804745
3.0000000000000	0.12779298424721
#
#"x_pos"	"Ant4 (y_pos=1)"
#------------------------
-3.0000000000000	0.10133327543736
-2.0000000000000	0.11892854422331
-1.0000000000000	0.14122973382473
0.0000000000000	0.15642894804478
1.0000000000000	0.14761891961098
2.0000000000000	0.13052286207676
3.0000000000000	0.11813543736935
#
#"x_pos"	"Ant4 (y_pos=2)"
#------------------------
-3.0000000000000	0.091164216399193
-2.0000000000000	0.10439933836460
-1.0000000000000	0.11750195920467
0.0000000000000	0.12456603348255
1.0000000000000	0.12239684164524
2.0000000000000	0.11373915523291
3.0000000000000	0.10494989156723
#
#"x_pos"	"Ant4 (y_pos=3)"
#------------------------
-3.0000000000000	0.084221981465816
-2.0000000000000	0.092727482318878
-1.0000000000000	0.10079797357321
0.0000000000000	0.10489745438099
1.0000000000000	0.10510731488466
2.0000000000000	0.10015006363392
3.0000000000000	0.094588883221149
3.0000000000000	0.094588883221149
