#
#"x_pos"	"Ant1 (y_pos=-3)"
#-------------------------
-3.0000000000000	0.084815867245197
-2.0000000000000	0.093737185001373
-1.0000000000000	0.10294680297375
0.0000000000000	0.10865391045809
1.0000000000000	0.10696101933718
2.0000000000000	0.10075838118792
3.0000000000000	0.095560245215893
#
#"x_pos"	"Ant1 (y_pos=-2)"
#-------------------------
-3.0000000000000	0.093092516064644
-2.0000000000000	0.10607050359249
-1.0000000000000	0.12079800665379
0.0000000000000	0.13062258064747
1.0000000000000	0.12575113773346
2.0000000000000	0.11536840349436
3.0000000000000	0.10600727051497
#
#"x_pos"	"Ant1 (y_pos=-1)"
#-------------------------
-3.0000000000000	0.10220324993134
-2.0000000000000	0.12125675380230
-1.0000000000000	0.14782336354256
0.0000000000000	0.17215131223202
1.0000000000000	0.15378366410732
2.0000000000000	0.13267651200294
3.0000000000000	0.11833053082228
#
#"x_pos"	"Ant1 (y_pos=0)"
#------------------------
-3.0000000000000	0.10732584446669
-2.0000000000000	0.12872685492039
-1.0000000000000	0.16314363479614
0.0000000000000	0.23426987230778
1.0000000000000	0.17093981802464
2.0000000000000	0.14273621141911
3.0000000000000	0.12771418690681
#
#"x_pos"	"Ant1 (y_pos=1)"
#------------------------
-3.0000000000000	0.10570123046637
-2.0000000000000	0.12464176118374
-1.0000000000000	0.14866802096367
0.0000000000000	0.16578115522861
1.0000000000000	0.15851989388466
2.0000000000000	0.14197133481503
3.0000000000000	0.12939991056919
#
#"x_pos"	"Ant1 (y_pos=2)"
#------------------------
-3.0000000000000	0.099157579243183
-2.0000000000000	0.11476009339094
-1.0000000000000	0.13079646229744
0.0000000000000	0.14096955955029
1.0000000000000	0.14146874845028
2.0000000000000	0.13389940559864
3.0000000000000	0.12469195574522
#
#"x_pos"	"Ant1 (y_pos=3)"
#------------------------
-3.0000000000000	0.095355622470379
-2.0000000000000	0.10701079666615
-1.0000000000000	0.11880527436733
0.0000000000000	0.12671707570553
1.0000000000000	0.13018439710140
2.0000000000000	0.12627135217190
3.0000000000000	0.11997367441654
3.0000000000000	0.11997367441654
