#
#"x_pos"	"Ant2 (y_pos=-3)"
#-------------------------
-3.0000000000000	0.095071047544479
-2.0000000000000	0.10096837580204
-1.0000000000000	0.10676389932632
0.0000000000000	0.10870272666216
1.0000000000000	0.10314746946096
2.0000000000000	0.093540973961353
3.0000000000000	0.085185058414936
#
#"x_pos"	"Ant2 (y_pos=-2)"
#-------------------------
-3.0000000000000	0.10604119300842
-2.0000000000000	0.11512316763401
-1.0000000000000	0.12563692033291
0.0000000000000	0.13061845302582
1.0000000000000	0.12097847461700
2.0000000000000	0.10626982897520
3.0000000000000	0.092951312661171
#
#"x_pos"	"Ant2 (y_pos=-1)"
#-------------------------
-3.0000000000000	0.11862216144800
-2.0000000000000	0.13291203975677
-1.0000000000000	0.15409985184669
0.0000000000000	0.17220342159271
1.0000000000000	0.14767330884933
2.0000000000000	0.12112475186586
3.0000000000000	0.10194109380245
#
#"x_pos"	"Ant2 (y_pos=0)"
#------------------------
-3.0000000000000	0.12760500609875
-2.0000000000000	0.14339603483677
-1.0000000000000	0.17110930383205
0.0000000000000	0.23440907895565
1.0000000000000	0.16313621401787
2.0000000000000	0.12825404107571
3.0000000000000	0.10743021219969
#
#"x_pos"	"Ant2 (y_pos=1)"
#------------------------
-3.0000000000000	0.12914894521236
-2.0000000000000	0.14210174977779
-1.0000000000000	0.15838740766048
0.0000000000000	0.16582216322422
1.0000000000000	0.14893223345280
2.0000000000000	0.12457636743784
3.0000000000000	0.10591920465231
#
#"x_pos"	"Ant2 (y_pos=2)"
#------------------------
-3.0000000000000	0.12378479540348
-2.0000000000000	0.13376285135746
-1.0000000000000	0.14147196710110
0.0000000000000	0.14101158082485
1.0000000000000	0.13083884119987
2.0000000000000	0.11496828496456
3.0000000000000	0.099904723465443
#
#"x_pos"	"Ant2 (y_pos=3)"
#------------------------
-3.0000000000000	0.12022866308689
-2.0000000000000	0.12636891007423
-1.0000000000000	0.12959168851376
0.0000000000000	0.12671436369419
1.0000000000000	0.11925490945578
2.0000000000000	0.10712830722332
3.0000000000000	0.095343448221684
3.0000000000000	0.095343448221684
