#
#"x"	"Potential (Es)_0D_3 (y=0)"
#-------------------------------
0.0000000000000	4.1367297172546
6.0000000000000	3.7914853096008
12.000000000000	3.4378085136414
18.000000000000	3.0949866771698
24.000000000000	2.7769067287445
30.000000000000	2.4902412891388
36.000000000000	2.2364008426666
42.000000000000	2.0199422836304
48.000000000000	1.8278124332428
#
#"x"	"Potential (Es)_0D_3 (y=6)"
#-------------------------------
0.0000000000000	4.0732355117798
6.0000000000000	3.7398655414581
12.000000000000	3.3963086605072
18.000000000000	3.0625441074371
24.000000000000	2.7520422935486
30.000000000000	2.4706912040710
36.000000000000	2.2213814258575
42.000000000000	2.0083062648773
48.000000000000	1.8185336589813
#
#"x"	"Potential (Es)_0D_3 (y=12)"
#--------------------------------
0.0000000000000	3.8986761569977
6.0000000000000	3.5951650142670
12.000000000000	3.2802293300629
18.000000000000	2.9710109233856
24.000000000000	2.6803743839264
30.000000000000	2.4147446155548
36.000000000000	2.1776564121246
42.000000000000	1.9737110137939
48.000000000000	1.7920160293579
#
#"x"	"Potential (Es)_0D_3 (y=18)"
#--------------------------------
0.0000000000000	3.6483995914459
6.0000000000000	3.3858950138092
12.000000000000	3.1092998981476
18.000000000000	2.8343133926392
24.000000000000	2.5720336437225
30.000000000000	2.3289439678192
36.000000000000	2.1098692417145
42.000000000000	1.9199335575104
48.000000000000	1.7483484745026
#
#"x"	"Potential (Es)_0D_3 (y=24)"
#--------------------------------
0.0000000000000	3.3613228797913
6.0000000000000	3.1419694423676
12.000000000000	2.9069886207581
18.000000000000	2.6691107749939
24.000000000000	2.4386522769928
30.000000000000	2.2218990325928
36.000000000000	2.0238645076752
42.000000000000	1.8506720066071
48.000000000000	1.6930104494095
#
#"x"	"Potential (Es)_0D_3 (y=30)"
#--------------------------------
0.0000000000000	3.0663213729858
6.0000000000000	2.8873932361603
12.000000000000	2.6915061473846
18.000000000000	2.4898655414581
24.000000000000	2.2911736965179
30.000000000000	2.1014914512634
36.000000000000	1.9253215789795
42.000000000000	1.7705314159393
48.000000000000	1.6268064975739
#
#"x"	"Potential (Es)_0D_3 (y=36)"
#--------------------------------
0.0000000000000	2.7832839488983
6.0000000000000	2.6389582157135
12.000000000000	2.4780385494232
18.000000000000	2.3092098236084
24.000000000000	2.1401169300079
30.000000000000	1.9758846759796
36.000000000000	1.8215906620026
42.000000000000	1.6848734617233
48.000000000000	1.5564002990723
#
#"x"	"Potential (Es)_0D_3 (y=42)"
#--------------------------------
0.0000000000000	2.5250794887543
6.0000000000000	2.4097654819489
12.000000000000	2.2789204120636
18.000000000000	2.1392908096313
24.000000000000	1.9970811605453
30.000000000000	1.8569382429123
36.000000000000	1.7233307361603
42.000000000000	1.6054747104645
48.000000000000	1.4921597242355
#
#"x"	"Potential (Es)_0D_3 (y=48)"
#--------------------------------
0.0000000000000	2.2878096103668
6.0000000000000	2.1958038806915
12.000000000000	2.0897259712219
18.000000000000	1.9749281406403
24.000000000000	1.8560740947723
30.000000000000	1.7369725704193
36.000000000000	1.6217840909958
42.000000000000	1.5211875438690
48.000000000000	1.4227410554886
