#
#"x_pos"	"Ant4 (y_pos=-3)"
#-------------------------
-3.0000000000000	0.13211330771446
-2.0000000000000	0.16559825837612
-1.0000000000000	0.21638211607933
0.0000000000000	0.29821377992630
1.0000000000000	0.42421552538872
2.0000000000000	0.52244037389755
3.0000000000000	0.41737473011017
#
#"x_pos"	"Ant4 (y_pos=-2)"
#-------------------------
-3.0000000000000	0.14294503629208
-2.0000000000000	0.18963266909122
-1.0000000000000	0.24340781569481
0.0000000000000	0.36678439378738
1.0000000000000	0.70103013515472
2.0000000000000	1.4666173458099
3.0000000000000	0.60236448049545
#
#"x_pos"	"Ant4 (y_pos=-1)"
#-------------------------
-3.0000000000000	0.15354679524899
-2.0000000000000	0.20299661159515
-1.0000000000000	0.26699617505074
1.0000000000000	1.0412187576294
2.0000000000000	0.89926946163177
3.0000000000000	0.50091642141342
#
#"x_pos"	"Ant4 (y_pos=0)"
#------------------------
-3.0000000000000	0.15568599104881
-2.0000000000000	0.21101459860802
2.0000000000000	0.41959765553474
3.0000000000000	0.33970215916634
#
#"x_pos"	"Ant4 (y_pos=1)"
#------------------------
-3.0000000000000	0.14449585974216
-2.0000000000000	0.18956278264523
-1.0000000000000	0.25332191586494
1.0000000000000	0.26856401562691
2.0000000000000	0.25924748182297
3.0000000000000	0.23231816291809
#
#"x_pos"	"Ant4 (y_pos=2)"
#------------------------
-3.0000000000000	0.12634839117527
-2.0000000000000	0.16225585341454
-1.0000000000000	0.18241995573044
0.0000000000000	0.20043657720089
1.0000000000000	0.19741000235081
2.0000000000000	0.19344030320644
3.0000000000000	0.17056931555271
#
#"x_pos"	"Ant4 (y_pos=3)"
#------------------------
-3.0000000000000	0.10813899338245
-2.0000000000000	0.12460362911224
-1.0000000000000	0.13945379853249
0.0000000000000	0.14745762944221
1.0000000000000	0.14854419231415
2.0000000000000	0.14267911016941
3.0000000000000	0.13392367959023
3.0000000000000	0.13392367959023
