#
#"x"	"Potential (Es)_0D_2 (y=0)"
#-------------------------------
9.0000000000000	7.2045235633850
12.000000000000	6.1281247138977
15.000000000000	5.4824719429016
18.000000000000	5.0146026611328
21.000000000000	4.6384768486023
24.000000000000	4.3207683563232
27.000000000000	4.0389180183411
30.000000000000	3.7692530155182
33.000000000000	3.4712123870850
36.000000000000	3.0738797187805
#
#"x"	"Potential (Es)_0D_2 (y=0.2)"
#---------------------------------
9.0000000000000	7.1871552467346
12.000000000000	6.1002774238586
15.000000000000	5.4585556983948
18.000000000000	4.9919085502625
21.000000000000	4.6205229759216
24.000000000000	4.3042035102844
27.000000000000	4.0251955986023
30.000000000000	3.7571127414703
33.000000000000	3.4616675376892
36.000000000000	3.0658855438232
#
#"x"	"Potential (Es)_0D_2 (y=0.4)"
#---------------------------------
9.0000000000000	7.1674275398254
12.000000000000	6.0738840103149
15.000000000000	5.4306912422180
18.000000000000	4.9701647758484
21.000000000000	4.5995831489563
24.000000000000	4.2875895500183
27.000000000000	4.0102634429932
30.000000000000	3.7436430454254
33.000000000000	3.4499447345734
36.000000000000	3.0566444396973
#
#"x"	"Potential (Es)_0D_2 (y=0.6)"
#---------------------------------
9.0000000000000	7.1480226516724
12.000000000000	6.0511240959167
15.000000000000	5.4082188606262
18.000000000000	4.9465303421021
24.000000000000	4.2691383361816
27.000000000000	3.9939436912537
30.000000000000	3.7276644706726
33.000000000000	3.4354655742645
36.000000000000	3.0477793216705
#
#"x"	"Potential (Es)_0D_2 (y=0.8)"
#---------------------------------
9.0000000000000	7.1275849342346
12.000000000000	6.0287747383118
15.000000000000	5.3868327140808
18.000000000000	4.9255099296570
21.000000000000	4.5609340667725
24.000000000000	4.2519803047180
27.000000000000	3.9763181209564
30.000000000000	3.7124893665314
33.000000000000	3.4208903312683
36.000000000000	3.0363562107086
#
#"x"	"Potential (Es)_0D_2 (y=1)"
#-------------------------------
9.0000000000000	7.1109771728516
12.000000000000	6.0078353881836
15.000000000000	5.3624634742737
18.000000000000	4.9031410217285
21.000000000000	4.5394606590271
24.000000000000	4.2322483062744
27.000000000000	3.9578359127045
30.000000000000	3.6943476200104
33.000000000000	3.4035999774933
36.000000000000	3.0246884822845
#
#"x"	"Potential (Es)_0D_2 (y=1.2)"
#---------------------------------
9.0000000000000	7.0925431251526
12.000000000000	5.9866271018982
