#
#"x"	"Potential (Es)_0D (y=0)"
#-----------------------------
9.0000000000000	15.667494773865
12.000000000000	11.395279884338
15.000000000000	9.2263479232788
18.000000000000	7.9227013587952
21.000000000000	7.0441412925720
24.000000000000	6.3950543403625
27.000000000000	5.8738756179810
30.000000000000	5.4013895988464
33.000000000000	4.8718838691711
36.000000000000	4.1221766471863
#
#"x"	"Potential (Es)_0D (y=0.2)"
#-------------------------------
9.0000000000000	15.668696403503
12.000000000000	11.397887229919
15.000000000000	9.2270898818970
18.000000000000	7.9219279289246
21.000000000000	7.0421905517578
24.000000000000	6.3935341835022
27.000000000000	5.8717274665833
30.000000000000	5.3969273567200
33.000000000000	4.8691601753235
36.000000000000	4.1203222274780
#
#"x"	"Potential (Es)_0D (y=0.4)"
#-------------------------------
9.0000000000000	15.663498878479
12.000000000000	11.398354530334
15.000000000000	9.2254323959351
18.000000000000	7.9200773239136
21.000000000000	7.0386724472046
24.000000000000	6.3873057365417
27.000000000000	5.8642516136169
30.000000000000	5.3907094001770
33.000000000000	4.8621292114258
36.000000000000	4.1165928840637
#
#"x"	"Potential (Es)_0D (y=0.6)"
#-------------------------------
9.0000000000000	15.656250953674
12.000000000000	11.401787757874
15.000000000000	9.2272319793701
18.000000000000	7.9176015853882
24.000000000000	6.3799901008606
27.000000000000	5.8543553352356
30.000000000000	5.3786396980286
33.000000000000	4.8491621017456
36.000000000000	4.1117105484009
#
#"x"	"Potential (Es)_0D (y=0.8)"
#-------------------------------
9.0000000000000	15.646632194519
12.000000000000	11.407654762268
15.000000000000	9.2271060943604
18.000000000000	7.9119348526001
21.000000000000	7.0236639976501
24.000000000000	6.3683247566223
27.000000000000	5.8417854309082
30.000000000000	5.3632011413574
33.000000000000	4.8323030471802
36.000000000000	4.1013674736023
#
#"x"	"Potential (Es)_0D (y=1)"
#-----------------------------
9.0000000000000	15.632099151611
12.000000000000	11.411475181580
15.000000000000	9.2269411087036
18.000000000000	7.9063849449158
21.000000000000	7.0132827758789
24.000000000000	6.3545985221863
27.000000000000	5.8234286308289
30.000000000000	5.3445363044739
33.000000000000	4.8138923645020
36.000000000000	4.0908241271973
#
#"x"	"Potential (Es)_0D (y=1.2)"
#-------------------------------
9.0000000000000	15.613094329834
12.000000000000	11.414743423462
15.000000000000	9.2237625122070
18.000000000000	7.8993606567383
21.000000000000	7.0012516975403
24.000000000000	6.3384442329407
27.000000000000	5.8042607307434
30.000000000000	5.3218050003052
33.000000000000	4.7913937568665
36.000000000000	4.0796952247620
#
#"x"	"Potential (Es)_0D (y=1.4)"
#-------------------------------
