#
#"x"	"Potential (Es)_0D_2 (y=0.2)"
#---------------------------------
9.0000000000000	7.1601023674011
12.000000000000	6.0445222854614
15.000000000000	5.4312558174133
18.000000000000	4.9948616027832
21.000000000000	4.6469054222107
24.000000000000	4.3555483818054
27.000000000000	4.0925631523132
30.000000000000	3.8422846794128
33.000000000000	3.5579617023468
36.000000000000	3.1154463291168
#
#"x"	"Potential (Es)_0D_2 (y=0.4)"
#---------------------------------
9.0000000000000	7.1462740898132
12.000000000000	6.0235924720764
15.000000000000	5.4086580276489
18.000000000000	4.9726543426514
21.000000000000	4.6269221305847
24.000000000000	4.3355679512024
27.000000000000	4.0753521919250
30.000000000000	3.8264422416687
33.000000000000	3.5439159870148
36.000000000000	3.1054501533508
#
#"x"	"Potential (Es)_0D_2 (y=0.6)"
#---------------------------------
9.0000000000000	7.1312789916992
12.000000000000	6.0014576911926
15.000000000000	5.3848562240601
18.000000000000	4.9496083259583
21.000000000000	4.6070127487183
24.000000000000	4.3161959648132
27.000000000000	4.0580906867981
30.000000000000	3.8097500801086
33.000000000000	3.5260126590729
36.000000000000	3.0933244228363
#
#"x"	"Potential (Es)_0D_2 (y=0.8)"
#---------------------------------
9.0000000000000	7.1223368644714
12.000000000000	5.9834399223328
15.000000000000	5.3647975921631
18.000000000000	4.9292793273926
21.000000000000	4.5849986076355
24.000000000000	4.2957010269165
27.000000000000	4.0385813713074
30.000000000000	3.7882540225983
33.000000000000	3.5065762996674
36.000000000000	3.0812702178955
#
#"x"	"Potential (Es)_0D_2 (y=1.2)"
#---------------------------------
9.0000000000000	7.1010394096375
12.000000000000	5.9550261497498
15.000000000000	5.3241572380066
18.000000000000	4.8858680725098
21.000000000000	4.5418090820312
24.000000000000	4.2510838508606
27.000000000000	3.9916386604309
30.000000000000	3.7432348728180
33.000000000000	3.4596328735352
36.000000000000	3.0518033504486
#
#"x"	"Potential (Es)_0D_2 (y=1.4)"
#---------------------------------
9.0000000000000	7.0857000350952
12.000000000000	5.9390106201172
15.000000000000	5.3055949211121
18.000000000000	4.8658814430237
21.000000000000	4.5200037956238
24.000000000000	4.2278075218201
27.000000000000	3.9688570499420
30.000000000000	3.7180972099304
33.000000000000	3.4343466758728
36.000000000000	3.0369756221771
#
#"x"	"Potential (Es)_0D_2 (y=1.6)"
#---------------------------------
9.0000000000000	7.0715975761414
12.000000000000	5.9237246513367
15.000000000000	5.2866878509521
18.000000000000	4.8451952934265
21.000000000000	4.4975743293762
24.000000000000	4.2063307762146
27.000000000000	3.9451193809509
30.000000000000	3.6919729709625
33.000000000000	3.4092619419098
36.000000000000	3.0204501152039
#
#"x"	"Potential (Es)_0D_2 (y=1.8)"
#---------------------------------
9.0000000000000	7.0547480583191
12.000000000000	5.9112062454224
15.000000000000	5.2688970565796
18.000000000000	4.8237223625183
21.000000000000	4.4764523506165
24.000000000000	4.1807904243469
27.000000000000	3.9200425148010
30.000000000000	3.6666409969330
33.000000000000	3.3836705684662
36.000000000000	3.0046994686127
#
#"x"	"Potential (Es)_0D_2 (y=2.2)"
#---------------------------------
9.0000000000000	7.0137944221497
12.000000000000	5.8801479339600
15.000000000000	5.2332005500793
18.000000000000	4.7830796241760
21.000000000000	4.4311203956604
24.000000000000	4.1349587440491
27.000000000000	3.8706784248352
30.000000000000	3.6151180267334
33.000000000000	3.3326199054718
36.000000000000	2.9720811843872
#
#"x"	"Potential (Es)_0D_2 (y=2.4)"
#---------------------------------
9.0000000000000	6.9901666641235
12.000000000000	5.8630604743958
15.000000000000	5.2130737304688
18.000000000000	4.7625784873962
21.000000000000	4.4086565971375
24.000000000000	4.1114401817322
27.000000000000	3.8464848995209
30.000000000000	3.5894610881805
33.000000000000	3.3074831962585
36.000000000000	2.9550762176514
#
#"x"	"Potential (Es)_0D_2 (y=2.6)"
#---------------------------------
9.0000000000000	6.9632921218872
12.000000000000	5.8459024429321
15.000000000000	5.1939163208008
18.000000000000	4.7424268722534
21.000000000000	4.3881945610046
24.000000000000	4.0874719619751
27.000000000000	3.8221242427826
30.000000000000	3.5646972656250
33.000000000000	3.2827732563019
36.000000000000	2.9396462440491
#
#"x"	"Potential (Es)_0D_2 (y=2.8)"
#---------------------------------
9.0000000000000	6.9354557991028
12.000000000000	5.8283162117004
15.000000000000	5.1740889549255
18.000000000000	4.7196130752563
21.000000000000	4.3645858764648
24.000000000000	4.0641613006592
27.000000000000	3.7983512878418
30.000000000000	3.5394709110260
33.000000000000	3.2596364021301
36.000000000000	2.9223988056183
