#
#"x"	"Potential (Es)_0D_4 (y=0.2)"
#---------------------------------
9.0000000000000	7.1973638534546
12.000000000000	6.0992488861084
15.000000000000	5.4836311340332
18.000000000000	5.0389962196350
21.000000000000	4.6846656799316
24.000000000000	4.3852982521057
27.000000000000	4.1188917160034
30.000000000000	3.8640959262848
33.000000000000	3.5752673149109
36.000000000000	3.1296985149384
#
#"x"	"Potential (Es)_0D_4 (y=0.4)"
#---------------------------------
9.0000000000000	7.2192902565002
12.000000000000	6.1316370964050
15.000000000000	5.5121417045593
18.000000000000	5.0635981559753
21.000000000000	4.7028927803040
24.000000000000	4.3987731933594
27.000000000000	4.1268038749695
30.000000000000	3.8690562248230
33.000000000000	3.5787906646729
36.000000000000	3.1344380378723
#
#"x"	"Potential (Es)_0D_4 (y=0.6)"
#---------------------------------
9.0000000000000	7.2439870834351
12.000000000000	6.1702990531921
15.000000000000	5.5453805923462
18.000000000000	5.0868301391602
21.000000000000	4.7210831642151
24.000000000000	4.4102644920349
27.000000000000	4.1353678703308
30.000000000000	3.8736057281494
33.000000000000	3.5781264305115
36.000000000000	3.1370551586151
#
#"x"	"Potential (Es)_0D_4 (y=0.8)"
#---------------------------------
9.0000000000000	7.2733893394470
12.000000000000	6.2063431739807
15.000000000000	5.5759243965149
18.000000000000	5.1114115715027
21.000000000000	4.7381939888000
24.000000000000	4.4217400550842
27.000000000000	4.1406302452087
30.000000000000	3.8745214939117
33.000000000000	3.5764605998993
36.000000000000	3.1390466690063
#
#"x"	"Potential (Es)_0D_4 (y=1.2)"
#---------------------------------
9.0000000000000	7.3305253982544
12.000000000000	6.2888612747192
15.000000000000	5.6437702178955
18.000000000000	5.1603221893311
21.000000000000	4.7705712318420
24.000000000000	4.4402256011963
27.000000000000	4.1466026306152
30.000000000000	3.8700938224792
33.000000000000	3.5654740333557
36.000000000000	3.1395318508148
#
#"x"	"Potential (Es)_0D_4 (y=1.4)"
#---------------------------------
9.0000000000000	7.3573222160339
12.000000000000	6.3314518928528
15.000000000000	5.6795678138733
18.000000000000	5.1857991218567
21.000000000000	4.7860445976257
24.000000000000	4.4488677978516
27.000000000000	4.1505351066589
30.000000000000	3.8667666912079
33.000000000000	3.5581233501434
36.000000000000	3.1388468742371
#
#"x"	"Potential (Es)_0D_4 (y=1.6)"
#---------------------------------
9.0000000000000	7.3911514282227
12.000000000000	6.3739733695984
15.000000000000	5.7139372825623
18.000000000000	5.2119169235229
21.000000000000	4.8032355308533
24.000000000000	4.4567975997925
27.000000000000	4.1526217460632
30.000000000000	3.8634305000305
33.000000000000	3.5503828525543
36.000000000000	3.1375772953033
#
#"x"	"Potential (Es)_0D_4 (y=1.8)"
#---------------------------------
9.0000000000000	7.4184374809265
12.000000000000	6.4185514450073
15.000000000000	5.7493815422058
18.000000000000	5.2372679710388
21.000000000000	4.8189358711243
24.000000000000	4.4658832550049
27.000000000000	4.1516246795654
30.000000000000	3.8582885265350
33.000000000000	3.5424685478210
36.000000000000	3.1368081569672
#
#"x"	"Potential (Es)_0D_4 (y=2.2)"
#---------------------------------
9.0000000000000	7.4755172729492
12.000000000000	6.5095911026001
15.000000000000	5.8215756416321
18.000000000000	5.2871823310852
21.000000000000	4.8513379096985
24.000000000000	4.4815554618835
27.000000000000	4.1537599563599
30.000000000000	3.8502631187439
33.000000000000	3.5269412994385
36.000000000000	3.1332261562347
#
#"x"	"Potential (Es)_0D_4 (y=2.4)"
#---------------------------------
9.0000000000000	7.5046868324280
12.000000000000	6.5511388778687
15.000000000000	5.8575782775879
18.000000000000	5.3124256134033
21.000000000000	4.8679685592651
24.000000000000	4.4893326759338
27.000000000000	4.1552500724792
30.000000000000	3.8452379703522
33.000000000000	3.5187056064606
36.000000000000	3.1300966739655
#
#"x"	"Potential (Es)_0D_4 (y=2.6)"
#---------------------------------
9.0000000000000	7.5357012748718
12.000000000000	6.5963587760925
15.000000000000	5.8932456970215
18.000000000000	5.3387074470520
21.000000000000	4.8822860717773
24.000000000000	4.4980740547180
27.000000000000	4.1580452919006
30.000000000000	3.8422694206238
33.000000000000	3.5127675533295
36.000000000000	3.1297276020050
#
#"x"	"Potential (Es)_0D_4 (y=2.8)"
#---------------------------------
9.0000000000000	7.5649213790894
12.000000000000	6.6392898559570
15.000000000000	5.9284219741821
18.000000000000	5.3649935722351
21.000000000000	4.8991866111755
24.000000000000	4.5055127143860
27.000000000000	4.1593279838562
30.000000000000	3.8378982543945
33.000000000000	3.5059046745300
36.000000000000	3.1272523403168
