#
#"x"	"Potential (Es)_0D_1 (y=0)"
#-------------------------------
9.0000000000000	18.808523178101
12.000000000000	26.801298141479
15.000000000000	29.316511154175
18.000000000000	30.398305892944
21.000000000000	30.839244842529
24.000000000000	30.826385498047
27.000000000000	30.362453460693
30.000000000000	29.268533706665
33.000000000000	26.506839752197
36.000000000000	18.302751541138
#
#"x"	"Potential (Es)_0D_1 (y=0.2)"
#---------------------------------
9.0000000000000	18.728151321411
12.000000000000	26.718698501587
15.000000000000	29.261837005615
18.000000000000	30.343723297119
21.000000000000	30.768674850464
24.000000000000	30.743747711182
27.000000000000	30.307161331177
30.000000000000	29.196178436279
33.000000000000	26.426054000854
36.000000000000	18.264720916748
#
#"x"	"Potential (Es)_0D_1 (y=0.4)"
#---------------------------------
9.0000000000000	18.570055007935
12.000000000000	26.489933013916
15.000000000000	29.034059524536
18.000000000000	30.137722015381
21.000000000000	30.547824859619
24.000000000000	30.549800872803
27.000000000000	30.074337005615
30.000000000000	28.972858428955
33.000000000000	26.189790725708
36.000000000000	18.173097610474
#
#"x"	"Potential (Es)_0D_1 (y=0.6)"
#---------------------------------
9.0000000000000	18.290136337280
12.000000000000	26.143360137939
15.000000000000	28.708946228027
18.000000000000	29.803256988525
21.000000000000	30.232059478760
24.000000000000	30.193180084229
27.000000000000	29.731395721436
30.000000000000	28.618534088135
33.000000000000	25.856075286865
36.000000000000	18.036970138550
#
#"x"	"Potential (Es)_0D_1 (y=0.8)"
#---------------------------------
9.0000000000000	17.954767227173
12.000000000000	25.690212249756
15.000000000000	28.265689849854
18.000000000000	29.348415374756
21.000000000000	29.783351898193
24.000000000000	29.766500473022
27.000000000000	29.326078414917
30.000000000000	28.180400848389
33.000000000000	25.413915634155
36.000000000000	17.837451934814
#
#"x"	"Potential (Es)_0D_1 (y=1)"
#-------------------------------
9.0000000000000	17.561231613159
12.000000000000	25.155321121216
15.000000000000	27.735227584839
18.000000000000	28.829147338867
21.000000000000	29.274778366089
24.000000000000	29.270185470581
27.000000000000	28.800132751465
30.000000000000	27.665723800659
33.000000000000	24.898788452148
36.000000000000	17.604921340942
#
#"x"	"Potential (Es)_0D_1 (y=1.2)"
#---------------------------------
9.0000000000000	17.134546279907
12.000000000000	24.560283660889
15.000000000000	27.148351669312
18.000000000000	28.261081695557
21.000000000000	28.694385528564
24.000000000000	28.686595916748
27.000000000000	28.234268188477
30.000000000000	27.083408355713
33.000000000000	24.322202682495
36.000000000000	17.351034164429
#
#"x"	"Potential (Es)_0D_1 (y=1.4)"
#---------------------------------
9.0000000000000	16.705198287964
12.000000000000	23.919496536255
15.000000000000	26.526058197021
18.000000000000	27.652462005615
21.000000000000	28.101795196533
24.000000000000	28.098545074463
27.000000000000	27.600757598877
30.000000000000	26.456905364990
33.000000000000	23.703397750854
36.000000000000	17.064851760864
#
#"x"	"Potential (Es)_0D_1 (y=1.6)"
#---------------------------------
9.0000000000000	16.267652511597
12.000000000000	23.286039352417
15.000000000000	25.863462448120
18.000000000000	27.005292892456
21.000000000000	27.464023590088
24.000000000000	27.455642700195
27.000000000000	26.978733062744
30.000000000000	25.821500778198
33.000000000000	23.084976196289
36.000000000000	16.784130096436
#
#"x"	"Potential (Es)_0D_1 (y=1.8)"
#---------------------------------
9.0000000000000	15.858199119568
12.000000000000	22.627902984619
15.000000000000	25.228324890137
18.000000000000	26.379673004150
21.000000000000	26.834247589111
24.000000000000	26.822360992432
27.000000000000	26.333011627197
30.000000000000	25.169464111328
33.000000000000	22.460893630981
36.000000000000	16.477170944214
#
#"x"	"Potential (Es)_0D_1 (y=2)"
#-------------------------------
9.0000000000000	15.459176063538
12.000000000000	22.009532928467
15.000000000000	24.569673538208
18.000000000000	25.733865737915
21.000000000000	26.184185028076
24.000000000000	26.180088043213
27.000000000000	25.697750091553
30.000000000000	24.519342422485
33.000000000000	21.848314285278
36.000000000000	16.177009582520
#
#"x"	"Potential (Es)_0D_1 (y=2.2)"
#---------------------------------
9.0000000000000	15.093605995178
12.000000000000	21.372768402100
15.000000000000	23.944299697876
18.000000000000	25.100584030151
21.000000000000	25.556093215942
24.000000000000	25.550794601440
27.000000000000	25.064683914185
30.000000000000	23.883657455444
33.000000000000	21.247308731079
36.000000000000	15.873724937439
#
#"x"	"Potential (Es)_0D_1 (y=2.4)"
#---------------------------------
9.0000000000000	14.750406265259
12.000000000000	20.776494979858
15.000000000000	23.325014114380
18.000000000000	24.482343673706
21.000000000000	24.939649581909
24.000000000000	24.935104370117
27.000000000000	24.444463729858
30.000000000000	23.264703750610
33.000000000000	20.662565231323
36.000000000000	15.581377983093
#
#"x"	"Potential (Es)_0D_1 (y=2.6)"
#---------------------------------
9.0000000000000	14.425604820251
12.000000000000	20.196113586426
15.000000000000	22.708496093750
18.000000000000	23.875261306763
21.000000000000	24.341796875000
24.000000000000	24.325517654419
27.000000000000	23.840955734253
30.000000000000	22.648490905762
33.000000000000	20.107938766479
36.000000000000	15.276548385620
#
#"x"	"Potential (Es)_0D_1 (y=2.8)"
#---------------------------------
9.0000000000000	14.130351066589
12.000000000000	19.636487960815
15.000000000000	22.126417160034
18.000000000000	23.284700393677
21.000000000000	23.746997833252
24.000000000000	23.740861892700
27.000000000000	23.255294799805
30.000000000000	22.077928543091
33.000000000000	19.562910079956
36.000000000000	14.992343902588
#
#"x"	"Potential (Es)_0D_1 (y=3)"
#-------------------------------
9.0000000000000	13.848457336426
12.000000000000	19.107587814331
15.000000000000	21.554502487183
18.000000000000	22.718168258667
21.000000000000	23.190412521362
24.000000000000	23.175626754761
27.000000000000	22.681104660034
30.000000000000	21.501823425293
33.000000000000	19.053888320923
36.000000000000	14.704995155334
