#
#"x_pos"	"Ant1 (y_pos=-3)"
#-------------------------
-3.0000000000000	0.11123503744602
-2.0000000000000	0.12741254270077
-1.0000000000000	0.14135935902596
0.0000000000000	0.14975166320801
1.0000000000000	0.15060581266880
2.0000000000000	0.14257253706455
3.0000000000000	0.13386675715446
#
#"x_pos"	"Ant1 (y_pos=-2)"
#-------------------------
-3.0000000000000	0.12905967235565
-2.0000000000000	0.15730191767216
-1.0000000000000	0.18169470131397
0.0000000000000	0.19600583612919
1.0000000000000	0.19423530995846
2.0000000000000	0.18312631547451
3.0000000000000	0.16686485707760
#
#"x_pos"	"Ant1 (y_pos=-1)"
#-------------------------
-3.0000000000000	0.15335690975189
-2.0000000000000	0.20143720507622
-1.0000000000000	0.24197921156883
0.0000000000000	0.27369806170464
1.0000000000000	0.25820013880730
2.0000000000000	0.24471446871758
3.0000000000000	0.22050812840462
#
#"x_pos"	"Ant1 (y_pos=0)"
#------------------------
-3.0000000000000	0.17133064568043
-2.0000000000000	0.24926263093948
-1.0000000000000	0.28780993819237
1.0000000000000	0.31253981590271
2.0000000000000	0.33912104368210
3.0000000000000	0.29577183723450
#
#"x_pos"	"Ant1 (y_pos=1)"
#------------------------
-3.0000000000000	0.16346541047096
-2.0000000000000	0.21709573268890
-1.0000000000000	0.26536867022514
0.0000000000000	0.30869644880295
1.0000000000000	0.43733149766922
2.0000000000000	0.50262933969498
3.0000000000000	0.39039948582649
#
#"x_pos"	"Ant1 (y_pos=2)"
#------------------------
-3.0000000000000	0.14700204133987
-2.0000000000000	0.18696139752865
-1.0000000000000	0.23779788613319
0.0000000000000	0.32020404934883
1.0000000000000	0.46747371554375
2.0000000000000	0.57165819406509
3.0000000000000	0.42920464277267
#
#"x_pos"	"Ant1 (y_pos=3)"
#------------------------
-3.0000000000000	0.13465504348278
-2.0000000000000	0.16601562500000
-1.0000000000000	0.21258077025414
0.0000000000000	0.27525803446770
1.0000000000000	0.35768094658852
2.0000000000000	0.40541273355484
3.0000000000000	0.34657689929008
3.0000000000000	0.34657689929008
