#
#"x_pos"	"Ant2 (y_pos=-2.5)"
#---------------------------
-2.5000000000000	0.13884137570858
-1.5000000000000	0.15223744511604
-0.50000000000000	0.15942071378231
0.50000000000000	0.15526649355888
1.5000000000000	0.14077018201351
2.5000000000000	0.12058527767658
#
#"x_pos"	"Ant2 (y_pos=-1.5)"
#---------------------------
-2.5000000000000	0.17234705388546
-1.5000000000000	0.19073064625263
-0.50000000000000	0.20767842233181
0.50000000000000	0.20403292775154
1.5000000000000	0.17534682154655
2.5000000000000	0.14524707198143
#
#"x_pos"	"Ant2 (y_pos=-0.5)"
#---------------------------
-2.5000000000000	0.20898857712746
-1.5000000000000	0.23553420603275
-0.50000000000000	0.29393357038498
0.50000000000000	0.29478397965431
1.5000000000000	0.21539272367954
2.5000000000000	0.17209005355835
#
#"x_pos"	"Ant2 (y_pos=0.5)"
#--------------------------
-2.5000000000000	0.24104890227318
-1.5000000000000	0.26501154899597
-0.50000000000000	0.30043652653694
0.50000000000000	0.29839566349983
1.5000000000000	0.22222778201103
2.5000000000000	0.17659367620945
#
#"x_pos"	"Ant2 (y_pos=1.5)"
#--------------------------
-2.5000000000000	0.25868442654610
-1.5000000000000	0.27162814140320
-0.50000000000000	0.26354625821114
0.50000000000000	0.23542149364948
1.5000000000000	0.19636915624142
2.5000000000000	0.15923495590687
#
#"x_pos"	"Ant2 (y_pos=2.5)"
#--------------------------
-2.5000000000000	0.24382743239403
-1.5000000000000	0.25310182571411
-0.50000000000000	0.23619255423546
0.50000000000000	0.20386792719364
1.5000000000000	0.17189361155033
2.5000000000000	0.14109991490841
2.5000000000000	0.14109991490841
