#
#"x_pos"	"Ant4 (y_pos=-2.75)"
#----------------------------
0.25000000000000	0.35179865360260
0.75000000000000	0.42712911963463
1.2500000000000	0.51299226284027
1.7500000000000	0.57429212331772
2.2500000000000	0.59783977270126
2.7500000000000	0.51490122079849
#
#"x_pos"	"Ant4 (y_pos=-2.25)"
#----------------------------
0.25000000000000	0.40053576231003
0.75000000000000	0.52112776041031
1.2500000000000	0.67586082220078
1.7500000000000	0.82571065425873
2.2500000000000	0.88712686300278
2.7500000000000	0.66003799438477
#
#"x_pos"	"Ant4 (y_pos=-1.75)"
#----------------------------
0.25000000000000	0.41373822093010
0.75000000000000	0.58509385585785
1.2500000000000	0.86542356014252
1.7500000000000	1.2229832410812
2.2500000000000	1.0585023164749
2.7500000000000	0.68181318044662
#
#"x_pos"	"Ant4 (y_pos=-1.25)"
#----------------------------
0.25000000000000	0.37172451615334
0.75000000000000	0.57972216606140
1.2500000000000	1.0857619047165
1.7500000000000	1.1294445991516
2.2500000000000	0.83288860321045
2.7500000000000	0.60536617040634
#
#"x_pos"	"Ant4 (y_pos=-0.75)"
#----------------------------
0.75000000000000	0.36877351999283
1.2500000000000	0.74057608842850
1.7500000000000	0.72405701875687
2.2500000000000	0.61949378252029
2.7500000000000	0.50554710626602
#
#"x_pos"	"Ant4 (y_pos=-0.25)"
#----------------------------
1.2500000000000	0.39647608995438
1.7500000000000	0.47574761509895
2.2500000000000	0.46005743741989
2.7500000000000	0.40528327226639
#
#"x_pos"	"Ant4 (y_pos=0.25)"
#---------------------------
1.2500000000000	0.32171955704689
1.7500000000000	0.35423973202705
2.2500000000000	0.35155579447746
2.7500000000000	0.32843831181526
#
#"x_pos"	"Ant4 (y_pos=0.75)"
#---------------------------
0.75000000000000	0.29597041010857
1.2500000000000	0.28436547517776
1.7500000000000	0.28599709272385
2.2500000000000	0.28159660100937
2.7500000000000	0.26831954717636
#
#"x_pos"	"Ant4 (y_pos=1.25)"
#---------------------------
0.25000000000000	0.27043861150742
0.75000000000000	0.25826862454414
1.2500000000000	0.24521987140179
1.7500000000000	0.24093206226826
2.2500000000000	0.23310306668282
2.7500000000000	0.22306178510189
#
#"x_pos"	"Ant4 (y_pos=1.75)"
#---------------------------
0.25000000000000	0.22195950150490
0.75000000000000	0.21791264414787
1.2500000000000	0.21221843361855
1.7500000000000	0.20873427391052
2.2500000000000	0.20025470852852
2.7500000000000	0.18977296352386
#
#"x_pos"	"Ant4 (y_pos=2.25)"
#---------------------------
-0.25000000000000	0.18396171927452
0.25000000000000	0.18930985033512
0.75000000000000	0.18814063072205
1.2500000000000	0.18421830236912
1.7500000000000	0.18138466775417
2.2500000000000	0.17367349565029
2.7500000000000	0.16501842439175
#
#"x_pos"	"Ant4 (y_pos=2.75)"
#---------------------------
-0.25000000000000	0.15845580399036
-0.25000000000000	0.15845580399036
0.25000000000000	0.16143479943275
0.75000000000000	0.16231334209442
1.2500000000000	0.16018296778202
1.7500000000000	0.15677909553051
2.2500000000000	0.15099595487118
2.7500000000000	0.14576947689056
