#
#"x_pos"	"Ant4 (y_pos=-2.75)"
#----------------------------
-2.7500000000000	0.14504551887512
-2.2500000000000	0.16260693967342
-1.7500000000000	0.18493662774563
-1.2500000000000	0.21150958538055
-0.75000000000000	0.24526533484459
-0.25000000000000	0.29147586226463
#
#"x_pos"	"Ant4 (y_pos=-2.25)"
#----------------------------
-2.7500000000000	0.15080811083317
-2.2500000000000	0.17268730700016
-1.7500000000000	0.19637671113014
-1.2500000000000	0.22313597798347
-0.75000000000000	0.26009836792946
-0.25000000000000	0.31762647628784
#
#"x_pos"	"Ant4 (y_pos=-1.75)"
#----------------------------
-2.7500000000000	0.15921834111214
-2.2500000000000	0.18165889382362
-1.7500000000000	0.20622101426125
-1.2500000000000	0.23405909538269
-0.75000000000000	0.27158650755882
-0.25000000000000	0.32420152425766
#
#"x_pos"	"Ant4 (y_pos=-1.25)"
#----------------------------
-2.7500000000000	0.16647587716579
-2.2500000000000	0.19043992459774
-1.7500000000000	0.21545282006264
-1.2500000000000	0.24403159320354
-0.75000000000000	0.27877274155617
-0.25000000000000	0.31166532635689
#
#"x_pos"	"Ant4 (y_pos=-0.75)"
#----------------------------
-2.7500000000000	0.17192958295345
-2.2500000000000	0.19819308817387
-1.7500000000000	0.22634866833687
-1.2500000000000	0.26047474145889
-0.75000000000000	0.29433515667915
#
#"x_pos"	"Ant4 (y_pos=-0.25)"
#----------------------------
-2.7500000000000	0.17438150942326
-2.2500000000000	0.20296707749367
-1.7500000000000	0.23318712413311
-1.2500000000000	0.27368661761284
#
#"x_pos"	"Ant4 (y_pos=0.25)"
#---------------------------
-2.7500000000000	0.17055834829807
-2.2500000000000	0.20005777478218
-1.7500000000000	0.23074364662170
-1.2500000000000	0.27277892827988
#
#"x_pos"	"Ant4 (y_pos=0.75)"
#---------------------------
-2.7500000000000	0.16511236131191
-2.2500000000000	0.18860113620758
-1.7500000000000	0.21608307957649
-1.2500000000000	0.25243449211121
-0.75000000000000	0.29310408234596
#
#"x_pos"	"Ant4 (y_pos=1.25)"
#---------------------------
-2.7500000000000	0.15417326986790
-2.2500000000000	0.17452324926853
-1.7500000000000	0.19580985605717
-1.2500000000000	0.21901600062847
-0.75000000000000	0.24826920032501
-0.25000000000000	0.26835861802101
#
#"x_pos"	"Ant4 (y_pos=1.75)"
#---------------------------
-2.7500000000000	0.14245229959488
-2.2500000000000	0.16019332408905
-1.7500000000000	0.17654190957546
-1.2500000000000	0.19186390936375
-0.75000000000000	0.20747283101082
-0.25000000000000	0.21866521239281
#
#"x_pos"	"Ant4 (y_pos=2.25)"
#---------------------------
-2.7500000000000	0.12924833595753
-2.2500000000000	0.14495728909969
-1.7500000000000	0.15642467141151
-1.2500000000000	0.16629183292389
-0.75000000000000	0.17700438201427
#
#"x_pos"	"Ant4 (y_pos=2.75)"
#---------------------------
-2.7500000000000	0.11971361935139
-1.7500000000000	0.13885690271854
-1.2500000000000	0.14714278280735
-0.75000000000000	0.15524707734585
