#
#"x_pos"	"Ant1 (y_pos=-2.75)"
#----------------------------
0.25000000000000	0.16065317392349
0.75000000000000	0.16078019142151
1.2500000000000	0.16025775671005
1.7500000000000	0.15517400205135
2.2500000000000	0.15084417164326
2.7500000000000	0.14559735357761
#
#"x_pos"	"Ant1 (y_pos=-2.25)"
#----------------------------
0.25000000000000	0.18490016460419
0.75000000000000	0.18460740149021
1.2500000000000	0.18252073228359
1.7500000000000	0.17781351506710
2.2500000000000	0.17138312757015
2.7500000000000	0.16395138204098
#
#"x_pos"	"Ant1 (y_pos=-1.75)"
#----------------------------
0.25000000000000	0.21711483597755
0.75000000000000	0.21448254585266
1.2500000000000	0.21017101407051
1.7500000000000	0.20605513453484
2.2500000000000	0.19837096333504
2.7500000000000	0.18917149305344
#
#"x_pos"	"Ant1 (y_pos=-1.25)"
#----------------------------
0.25000000000000	0.26462802290916
0.75000000000000	0.25459426641464
1.2500000000000	0.24273465573788
1.7500000000000	0.23879274725914
2.2500000000000	0.23207983374596
2.7500000000000	0.22035349905491
#
#"x_pos"	"Ant1 (y_pos=-0.75)"
#----------------------------
0.75000000000000	0.29355436563492
1.2500000000000	0.28188899159431
1.7500000000000	0.28234514594078
2.2500000000000	0.27662795782089
2.7500000000000	0.26443463563919
#
#"x_pos"	"Ant1 (y_pos=-0.25)"
#----------------------------
1.2500000000000	0.31926468014717
1.7500000000000	0.34703662991524
2.2500000000000	0.34578782320023
2.7500000000000	0.32135152816772
#
#"x_pos"	"Ant1 (y_pos=0.25)"
#---------------------------
1.2500000000000	0.38718360662460
1.7500000000000	0.46614548563957
2.2500000000000	0.45082277059555
2.7500000000000	0.40197396278381
#
#"x_pos"	"Ant1 (y_pos=0.75)"
#---------------------------
0.75000000000000	0.34727260470390
1.2500000000000	0.69760364294052
1.7500000000000	0.70217078924179
2.2500000000000	0.60899370908737
2.7500000000000	0.49893417954445
#
#"x_pos"	"Ant1 (y_pos=1.25)"
#---------------------------
0.25000000000000	0.36126822233200
0.75000000000000	0.57178866863251
1.2500000000000	1.0941318273544
1.7500000000000	1.0976196527481
2.2500000000000	0.81144720315933
2.7500000000000	0.59893411397934
#
#"x_pos"	"Ant1 (y_pos=1.75)"
#---------------------------
0.25000000000000	0.41342863440514
0.75000000000000	0.58792060613632
1.2500000000000	0.87799465656281
1.7500000000000	1.2492061853409
2.2500000000000	1.0438079833984
2.7500000000000	0.67400556802750
#
#"x_pos"	"Ant1 (y_pos=2.25)"
#---------------------------
-0.25000000000000	0.31694102287292
0.25000000000000	0.40672427415848
0.75000000000000	0.53061777353287
1.2500000000000	0.68751853704453
1.7500000000000	0.85633599758148
2.2500000000000	0.91947132349014
2.7500000000000	0.66958218812943
#
#"x_pos"	"Ant1 (y_pos=2.75)"
#---------------------------
-0.25000000000000	0.29039525985718
-0.25000000000000	0.29039525985718
0.25000000000000	0.35282364487648
0.75000000000000	0.43241503834724
1.2500000000000	0.51696997880936
1.7500000000000	0.58794397115707
2.2500000000000	0.60727351903915
2.7500000000000	0.52049511671066
