#
#"x_pos"	"Ant3 (y_pos=-2.75)"
#----------------------------
0.25000000000000	0.29116126894951
0.75000000000000	0.24514564871788
1.2500000000000	0.21246315538883
1.7500000000000	0.18391571938992
2.2500000000000	0.16351732611656
2.7500000000000	0.14560949802399
#
#"x_pos"	"Ant3 (y_pos=-2.25)"
#----------------------------
0.25000000000000	0.31690472364426
0.75000000000000	0.26101443171501
1.2500000000000	0.22322568297386
1.7500000000000	0.19429372251034
2.2500000000000	0.17148520052433
2.7500000000000	0.15125189721584
#
#"x_pos"	"Ant3 (y_pos=-1.75)"
#----------------------------
0.25000000000000	0.32281547784805
0.75000000000000	0.26999214291573
1.2500000000000	0.23379603028297
1.7500000000000	0.20639047026634
2.2500000000000	0.18202377855778
2.7500000000000	0.15916214883327
#
#"x_pos"	"Ant3 (y_pos=-1.25)"
#----------------------------
0.25000000000000	0.31213742494583
0.75000000000000	0.27850896120071
1.2500000000000	0.24407036602497
1.7500000000000	0.21606031060219
2.2500000000000	0.19087095558643
2.7500000000000	0.16565106809139
#
#"x_pos"	"Ant3 (y_pos=-0.75)"
#----------------------------
0.75000000000000	0.29382759332657
1.2500000000000	0.26098403334618
1.7500000000000	0.22618223726749
2.2500000000000	0.19757281243801
2.7500000000000	0.17208085954189
#
#"x_pos"	"Ant3 (y_pos=-0.25)"
#----------------------------
1.2500000000000	0.27410748600960
1.7500000000000	0.23351457715034
2.2500000000000	0.20233771204948
2.7500000000000	0.17380896210670
#
#"x_pos"	"Ant3 (y_pos=0.25)"
#---------------------------
1.2500000000000	0.27241092920303
1.7500000000000	0.23165456950665
2.2500000000000	0.19973598420620
2.7500000000000	0.17261081933975
#
#"x_pos"	"Ant3 (y_pos=0.75)"
#---------------------------
0.75000000000000	0.29383873939514
1.2500000000000	0.25245112180710
1.7500000000000	0.21629379689693
2.2500000000000	0.18905593454838
2.7500000000000	0.16484032571316
#
#"x_pos"	"Ant3 (y_pos=1.25)"
#---------------------------
0.25000000000000	0.26867035031319
0.75000000000000	0.24843384325504
1.2500000000000	0.21892663836479
1.7500000000000	0.19595634937286
2.2500000000000	0.17424564063549
2.7500000000000	0.15330432355404
#
#"x_pos"	"Ant3 (y_pos=1.75)"
#---------------------------
0.25000000000000	0.21877214312553
0.75000000000000	0.20690146088600
1.2500000000000	0.19126640260220
1.7500000000000	0.17749734222889
2.2500000000000	0.16026057302952
2.7500000000000	0.14126273989677
#
#"x_pos"	"Ant3 (y_pos=2.25)"
#---------------------------
-0.25000000000000	0.18725930154324
0.25000000000000	0.18609966337681
0.75000000000000	0.17817863821983
1.2500000000000	0.16728594899178
1.7500000000000	0.15753982961178
2.2500000000000	0.14458301663399
2.7500000000000	0.12986518442631
#
#"x_pos"	"Ant3 (y_pos=2.75)"
#---------------------------
-0.25000000000000	0.16115997731686
-0.25000000000000	0.16115997731686
0.25000000000000	0.15883077681065
0.75000000000000	0.15433514118195
1.2500000000000	0.14697192609310
1.7500000000000	0.13867340981960
2.2500000000000	0.12898837029934
2.7500000000000	0.11918390542269
