#
#"x_pos"	"Ant1 (y_pos=-3)"
#-------------------------
-3.0000000000000	0.065972931683064
-2.0000000000000	0.071767918765545
-1.0000000000000	0.076845116913319
0.0000000000000	0.079511933028698
1.0000000000000	0.079158909618855
2.0000000000000	0.077024742960930
3.0000000000000	0.072737224400043
#
#"x_pos"	"Ant1 (y_pos=-2)"
#-------------------------
-3.0000000000000	0.069607689976692
-2.0000000000000	0.077935196459293
-1.0000000000000	0.085186176002026
0.0000000000000	0.089673019945621
1.0000000000000	0.088505320250988
2.0000000000000	0.082843132317066
3.0000000000000	0.077534459531307
#
#"x_pos"	"Ant1 (y_pos=-1)"
#-------------------------
-3.0000000000000	0.076102502644062
-2.0000000000000	0.084972158074379
-1.0000000000000	0.096220262348652
0.0000000000000	0.10387349128723
1.0000000000000	0.099908456206322
2.0000000000000	0.091323196887970
3.0000000000000	0.084029264748096
#
#"x_pos"	"Ant1 (y_pos=0)"
#------------------------
-3.0000000000000	0.077103801071644
-2.0000000000000	0.089979462325573
-1.0000000000000	0.10339622199535
0.0000000000000	0.11602963507175
1.0000000000000	0.10702316462994
2.0000000000000	0.097070515155792
3.0000000000000	0.087413497269154
#
#"x_pos"	"Ant1 (y_pos=1)"
#------------------------
-3.0000000000000	0.076701834797859
-2.0000000000000	0.087093420326710
-1.0000000000000	0.099040366709232
0.0000000000000	0.10694266855717
1.0000000000000	0.10331000387669
2.0000000000000	0.095793239772320
3.0000000000000	0.088603563606739
#
#"x_pos"	"Ant1 (y_pos=2)"
#------------------------
-3.0000000000000	0.074219480156898
-2.0000000000000	0.082380048930645
-1.0000000000000	0.090461738407612
0.0000000000000	0.095643453299999
1.0000000000000	0.095839567482471
2.0000000000000	0.090358428657055
3.0000000000000	0.085007473826408
#
#"x_pos"	"Ant1 (y_pos=3)"
#------------------------
-3.0000000000000	0.072247385978699
-2.0000000000000	0.078894570469856
-1.0000000000000	0.084966078400612
0.0000000000000	0.089780136942863
1.0000000000000	0.089064233005047
2.0000000000000	0.087477967143059
3.0000000000000	0.083277046680450
3.0000000000000	0.083277046680450
