#
#"x_pos"	"Ant4 (y_pos=-2.75)"
#----------------------------
-2.7500000000000	0.14149875938892
-2.2500000000000	0.16120852530003
-1.7500000000000	0.18078352510929
-1.2500000000000	0.20914165675640
-0.75000000000000	0.24706150591373
-0.25000000000000	0.29623451828957
0.25000000000000	0.35902172327042
0.75000000000000	0.44109109044075
1.2500000000000	0.52581030130386
1.7500000000000	0.59153765439987
2.2500000000000	0.61627185344696
2.7500000000000	0.53108489513397
#
#"x_pos"	"Ant4 (y_pos=-2.25)"
#----------------------------
-2.7500000000000	0.14701676368713
-2.2500000000000	0.16787484288216
-1.7500000000000	0.18976806104183
-1.2500000000000	0.21966388821602
-0.75000000000000	0.26194971799850
-0.25000000000000	0.32150071859360
0.25000000000000	0.41501784324646
0.75000000000000	0.54369413852692
1.2500000000000	0.70087057352066
1.7500000000000	0.84102714061737
2.2500000000000	0.89891546964645
2.7500000000000	0.67645829916000
#
#"x_pos"	"Ant4 (y_pos=-1.75)"
#----------------------------
-2.7500000000000	0.15299335122108
-2.2500000000000	0.17491866648197
-1.7500000000000	0.20036394894123
-1.2500000000000	0.23063352704048
-0.75000000000000	0.27126696705818
-0.25000000000000	0.33580902218819
0.25000000000000	0.44307857751846
0.75000000000000	0.62592226266861
1.2500000000000	0.89470702409744
1.7500000000000	1.1531984806061
2.2500000000000	1.0284126996994
2.7500000000000	0.70073705911636
#
#"x_pos"	"Ant4 (y_pos=-1.25)"
#----------------------------
-2.7500000000000	0.15856420993805
-2.2500000000000	0.18582583963871
-1.7500000000000	0.20680478215218
-1.2500000000000	0.23699228465557
-0.75000000000000	0.27471971511841
-0.25000000000000	0.32513955235481
0.25000000000000	0.41655474901199
0.75000000000000	0.64510113000870
1.2500000000000	1.0327056646347
1.7500000000000	1.0864621400833
2.2500000000000	0.86714380979538
2.7500000000000	0.62463897466660
#
#"x_pos"	"Ant4 (y_pos=-0.75)"
#----------------------------
-2.7500000000000	0.16155222058296
-2.2500000000000	0.18453943729401
-1.7500000000000	0.21227332949638
-1.2500000000000	0.24370136857033
-0.75000000000000	0.27646228671074
-0.25000000000000	0.30888438224792
0.25000000000000	0.35850450396538
0.75000000000000	0.48825839161873
1.2500000000000	0.75971513986588
1.7500000000000	0.76304054260254
2.2500000000000	0.65315997600555
2.7500000000000	0.52024263143539
#
#"x_pos"	"Ant4 (y_pos=-0.25)"
#----------------------------
-2.7500000000000	0.16155076026917
-2.2500000000000	0.18654625117779
