#
#"x"	"Potential (Es)_0D (y=0)"
#-----------------------------
9.0000000000000	13.797287940979
15.000000000000	8.8598775863647
21.000000000000	6.5645670890808
27.000000000000	5.2402343750000
33.000000000000	4.2174983024597
#
#"x"	"Potential (Es)_0D (y=3)"
#-----------------------------
6.0000000000000	16.982122421265
9.0000000000000	13.274324417114
12.000000000000	10.572301864624
15.000000000000	8.7145481109619
18.000000000000	7.4170770645142
21.000000000000	6.4699330329895
24.000000000000	5.7415652275085
27.000000000000	5.1477475166321
30.000000000000	4.6281871795654
33.000000000000	4.1388583183289
36.000000000000	3.6673140525818
#
#"x"	"Potential (Es)_0D (y=6)"
#-----------------------------
3.0000000000000	16.981502532959
9.0000000000000	11.963898658752
15.000000000000	8.2953100204468
21.000000000000	6.2249903678894
27.000000000000	4.9378933906555
33.000000000000	3.9695172309875
#
#"x"	"Potential (Es)_0D (y=9)"
#-----------------------------
0.0000000000000	13.797096252441
3.0000000000000	13.274183273315
6.0000000000000	11.964409828186
9.0000000000000	10.388714790344
12.000000000000	8.9152221679688
15.000000000000	7.6804804801941
18.000000000000	6.6855230331421
21.000000000000	5.8870010375977
24.000000000000	5.2352890968323
27.000000000000	4.6879086494446
30.000000000000	4.2105364799500
33.000000000000	3.7830088138580
36.000000000000	3.3974585533142
#
#"x"	"Potential (Es)_0D (y=12)"
#------------------------------
3.0000000000000	10.573591232300
9.0000000000000	8.9153051376343
15.000000000000	6.9845762252808
21.000000000000	5.5004839897156
27.000000000000	4.4234704971313
33.000000000000	3.5982241630554
#
#"x"	"Potential (Es)_0D (y=15)"
#------------------------------
0.0000000000000	8.8588638305664
3.0000000000000	8.7148361206055
6.0000000000000	8.2952947616577
9.0000000000000	7.6802968978882
12.000000000000	6.9843268394470
15.000000000000	6.2951660156250
18.000000000000	5.6613430976868
21.000000000000	5.0940318107605
24.000000000000	4.5947074890137
27.000000000000	4.1547694206238
30.000000000000	3.7641589641571
33.000000000000	3.4141085147858
36.000000000000	3.1005957126617
#
#"x"	"Potential (Es)_0D (y=18)"
#------------------------------
3.0000000000000	7.4166593551636
9.0000000000000	6.6860880851746
15.000000000000	5.6613769531250
21.000000000000	4.6924195289612
27.000000000000	3.8867831230164
33.000000000000	3.2303736209869
#
#"x"	"Potential (Es)_0D (y=21)"
#------------------------------
0.0000000000000	6.5650854110718
3.0000000000000	6.4698667526245
6.0000000000000	6.2246112823486
9.0000000000000	5.8873066902161
12.000000000000	5.5005078315735
15.000000000000	5.0940661430359
18.000000000000	4.6924071311951
21.000000000000	4.3097734451294
24.000000000000	3.9530794620514
27.000000000000	3.6244950294495
30.000000000000	3.3233838081360
33.000000000000	3.0478796958923
36.000000000000	2.7971251010895
#
#"x"	"Potential (Es)_0D (y=24)"
#------------------------------
3.0000000000000	5.7418885231018
9.0000000000000	5.2356944084167
15.000000000000	4.5949249267578
21.000000000000	3.9530787467957
27.000000000000	3.3720486164093
33.000000000000	2.8684372901917
#
#"x"	"Potential (Es)_0D (y=27)"
#------------------------------
0.0000000000000	5.2401347160339
3.0000000000000	5.1475763320923
6.0000000000000	4.9375081062317
9.0000000000000	4.6873483657837
12.000000000000	4.4234576225281
15.000000000000	4.1548151969910
18.000000000000	3.8867263793945
21.000000000000	3.6245191097260
24.000000000000	3.3720202445984
27.000000000000	3.1319787502289
30.000000000000	2.9056832790375
33.000000000000	2.6936686038971
36.000000000000	2.4966690540314
#
#"x"	"Potential (Es)_0D (y=30)"
#------------------------------
3.0000000000000	4.6286745071411
9.0000000000000	4.2105784416199
15.000000000000	3.7641692161560
21.000000000000	3.3233742713928
27.000000000000	2.9054746627808
33.000000000000	2.5249693393707
#
#"x"	"Potential (Es)_0D (y=33)"
#------------------------------
0.0000000000000	4.2178192138672
3.0000000000000	4.1382889747620
6.0000000000000	3.9699625968933
9.0000000000000	3.7829060554504
12.000000000000	3.5981926918030
15.000000000000	3.4142165184021
18.000000000000	3.2304482460022
21.000000000000	3.0479452610016
24.000000000000	2.8683362007141
27.000000000000	2.6936407089233
30.000000000000	2.5250232219696
33.000000000000	2.3633954524994
36.000000000000	2.2103598117828
#
#"x"	"Potential (Es)_0D (y=36)"
#------------------------------
3.0000000000000	3.6671354770660
9.0000000000000	3.3974430561066
15.000000000000	3.1005747318268
21.000000000000	2.7971298694611
27.000000000000	2.4966735839844
33.000000000000	2.2104227542877
