#
#"x_pos"	"Ant1 (y_pos=-3)"
#-------------------------
-3.0000000000000	0.075649984180927
-2.0000000000000	0.082836560904980
-1.0000000000000	0.089812152087688
0.0000000000000	0.094020791351795
1.0000000000000	0.092928126454353
2.0000000000000	0.088890589773655
3.0000000000000	0.084072850644588
#
#"x_pos"	"Ant1 (y_pos=-2)"
#-------------------------
-3.0000000000000	0.080892093479633
-2.0000000000000	0.091140337288380
-1.0000000000000	0.10314048826694
0.0000000000000	0.10995791852474
1.0000000000000	0.10707400739193
2.0000000000000	0.098052807152271
3.0000000000000	0.090754479169846
#
#"x_pos"	"Ant1 (y_pos=-1)"
#-------------------------
-3.0000000000000	0.088433325290680
-2.0000000000000	0.10268028080463
-1.0000000000000	0.12330860644579
0.0000000000000	0.14101327955723
1.0000000000000	0.12801052629948
2.0000000000000	0.11183369904757
3.0000000000000	0.10003722459078
#
#"x_pos"	"Ant1 (y_pos=0)"
#------------------------
-3.0000000000000	0.091961801052094
-2.0000000000000	0.10831189155579
-1.0000000000000	0.13719025254250
1.0000000000000	0.14274050295353
2.0000000000000	0.11909080296755
3.0000000000000	0.10584539920092
#
#"x_pos"	"Ant1 (y_pos=1)"
#------------------------
-3.0000000000000	0.090637385845184
-2.0000000000000	0.10557059943676
-1.0000000000000	0.12510247528553
0.0000000000000	0.13970853388309
1.0000000000000	0.13121022284031
2.0000000000000	0.11669788509607
3.0000000000000	0.10695444792509
#
#"x_pos"	"Ant1 (y_pos=2)"
#------------------------
-3.0000000000000	0.086836807429790
-2.0000000000000	0.097633667290211
-1.0000000000000	0.11026279628277
0.0000000000000	0.11746667325497
1.0000000000000	0.11737120151520
2.0000000000000	0.10955531895161
3.0000000000000	0.10266667604446
#
#"x_pos"	"Ant1 (y_pos=3)"
#------------------------
-3.0000000000000	0.083596713840961
-2.0000000000000	0.091735951602459
-1.0000000000000	0.10116659104824
0.0000000000000	0.10691738128662
1.0000000000000	0.10772728919983
2.0000000000000	0.10387384891510
3.0000000000000	0.099664278328419
3.0000000000000	0.099664278328419
