#
#"x_pos"	"Ant2 (y_pos=-3)"
#-------------------------
-3.0000000000000	0.083762697875500
-2.0000000000000	0.088607497513294
-1.0000000000000	0.092828929424286
0.0000000000000	0.094033062458038
1.0000000000000	0.089940086007118
2.0000000000000	0.083131603896618
3.0000000000000	0.075896792113781
#
#"x_pos"	"Ant2 (y_pos=-2)"
#-------------------------
-3.0000000000000	0.090658381581306
-2.0000000000000	0.098033592104912
-1.0000000000000	0.10677772015333
0.0000000000000	0.10997138917446
1.0000000000000	0.10337115079165
2.0000000000000	0.091097660362720
3.0000000000000	0.080912403762341
#
#"x_pos"	"Ant2 (y_pos=-1)"
#-------------------------
-3.0000000000000	0.10028820484877
-2.0000000000000	0.11113251745701
-1.0000000000000	0.12783123552799
0.0000000000000	0.14107230305672
1.0000000000000	0.12357337772846
2.0000000000000	0.10335410386324
3.0000000000000	0.088198758661747
#
#"x_pos"	"Ant2 (y_pos=0)"
#------------------------
-3.0000000000000	0.10580329596996
-2.0000000000000	0.11826062947512
-1.0000000000000	0.14259858429432
1.0000000000000	0.13744209706783
2.0000000000000	0.10903953015804
3.0000000000000	0.092007987201214
#
#"x_pos"	"Ant2 (y_pos=1)"
#------------------------
-3.0000000000000	0.10596253722906
-2.0000000000000	0.11691248416901
-1.0000000000000	0.13126750290394
0.0000000000000	0.13977137207985
1.0000000000000	0.12514139711857
2.0000000000000	0.10543279349804
3.0000000000000	0.091492660343647
#
#"x_pos"	"Ant2 (y_pos=2)"
#------------------------
-3.0000000000000	0.10292910039425
-2.0000000000000	0.10948049277067
-1.0000000000000	0.11671315133572
0.0000000000000	0.11740480363369
1.0000000000000	0.11085020005703
2.0000000000000	0.097699634730816
3.0000000000000	0.086639165878296
#
#"x_pos"	"Ant2 (y_pos=3)"
#------------------------
-3.0000000000000	0.099596984684467
-2.0000000000000	0.10364179313183
-1.0000000000000	0.10766125470400
0.0000000000000	0.10683811455965
1.0000000000000	0.10109315812588
2.0000000000000	0.091974787414074
3.0000000000000	0.083742253482342
3.0000000000000	0.083742253482342
