#
#"x_pos"	"Ant2 (y_pos=-2.5)"
#---------------------------
-2.5000000000000	0.15071620047092
-1.5000000000000	0.16400167346001
-0.50000000000000	0.17021848261356
0.50000000000000	0.16465009748936
1.5000000000000	0.14904871582985
2.5000000000000	0.12859891355038
#
#"x_pos"	"Ant2 (y_pos=-1.5)"
#---------------------------
-2.5000000000000	0.19347299635410
-1.5000000000000	0.21081736683846
-0.50000000000000	0.22393880784512
0.50000000000000	0.21925401687622
1.5000000000000	0.19039262831211
2.5000000000000	0.15756656229496
#
#"x_pos"	"Ant2 (y_pos=-0.5)"
#---------------------------
-2.5000000000000	0.25518584251404
-1.5000000000000	0.27524775266647
-0.50000000000000	0.29690906405449
0.50000000000000	0.29560193419456
1.5000000000000	0.25811424851418
2.5000000000000	0.20641005039215
#
#"x_pos"	"Ant2 (y_pos=0.5)"
#--------------------------
-2.5000000000000	0.32408437132835
-1.5000000000000	0.32971522212029
-0.50000000000000	0.30159643292427
0.50000000000000	0.29908409714699
1.5000000000000	0.26924285292625
2.5000000000000	0.21411073207855
#
#"x_pos"	"Ant2 (y_pos=1.5)"
#--------------------------
-2.5000000000000	0.39469453692436
-1.5000000000000	0.40927147865295
-0.50000000000000	0.33560580015182
0.50000000000000	0.27010536193848
1.5000000000000	0.21858681738377
2.5000000000000	0.17548476159573
#
#"x_pos"	"Ant2 (y_pos=2.5)"
#--------------------------
-2.5000000000000	0.37390109896660
-1.5000000000000	0.37558010220528
-0.50000000000000	0.31080362200737
0.50000000000000	0.24264717102051
1.5000000000000	0.19124731421471
2.5000000000000	0.15427708625793
2.5000000000000	0.15427708625793
