#
#"x"	"Potential (Es)_0D (y=9)"
#-----------------------------
0.0000000000000	15.687043190002
0.20000000000000	15.689180374146
0.40000000000000	15.691039085388
0.60000000000000	15.691529273987
0.80000000000000	15.692824363708
1.0000000000000	15.687882423401
1.2000000000000	15.679945945740
1.4000000000000	15.666574478149
1.6000000000000	15.645548820496
1.8000000000000	15.619119644165
2.0000000000000	15.580531120300
2.2000000000000	15.536634445190
2.4000000000000	15.482344627380
2.6000000000000	15.421247482300
2.8000000000000	15.350249290466
3.0000000000000	15.271367073059
#
#"x"	"Potential (Es)_0D (y=12)"
#------------------------------
0.0000000000000	11.334282875061
0.20000000000000	11.336249351501
0.40000000000000	11.341757774353
0.60000000000000	11.350159645081
0.80000000000000	11.361495018005
1.0000000000000	11.374571800232
1.2000000000000	11.386536598206
1.4000000000000	11.397054672241
1.6000000000000	11.407256126404
1.8000000000000	11.414033889771
2.0000000000000	11.417906761169
2.2000000000000	11.417992591858
2.4000000000000	11.414971351624
2.6000000000000	11.405145645142
2.8000000000000	11.394469261169
3.0000000000000	11.376681327820
#
#"x"	"Potential (Es)_0D (y=15)"
#------------------------------
0.0000000000000	9.2152328491211
0.20000000000000	9.2147989273071
0.40000000000000	9.2174291610718
0.60000000000000	9.2186040878296
0.80000000000000	9.2201690673828
1.0000000000000	9.2232799530029
1.2000000000000	9.2255401611328
1.4000000000000	9.2258234024048
1.6000000000000	9.2268152236938
1.8000000000000	9.2256145477295
2.0000000000000	9.2222013473511
2.2000000000000	9.2191152572632
2.4000000000000	9.2124958038330
2.6000000000000	9.2054595947266
2.8000000000000	9.1953821182251
3.0000000000000	9.1838064193726
#
#"x"	"Potential (Es)_0D (y=18)"
#------------------------------
0.0000000000000	7.9579515457153
0.20000000000000	7.9570364952087
0.40000000000000	7.9554262161255
0.60000000000000	7.9511489868164
0.80000000000000	7.9455966949463
1.0000000000000	7.9390192031860
1.2000000000000	7.9312438964844
1.4000000000000	7.9218592643738
1.6000000000000	7.9120874404907
1.8000000000000	7.9011220932007
2.0000000000000	7.8894548416138
2.2000000000000	7.8763895034790
2.4000000000000	7.8620576858521
2.6000000000000	7.8479681015015
2.8000000000000	7.8319540023804
3.0000000000000	7.8150854110718
#
#"x"	"Potential (Es)_0D (y=21)"
#------------------------------
0.0000000000000	7.1131048202515
0.20000000000000	7.1118593215942
0.40000000000000	7.1068687438965
0.60000000000000	7.0985937118530
0.80000000000000	7.0883336067200
1.0000000000000	7.0751791000366
1.2000000000000	7.0598287582397
1.4000000000000	7.0434446334839
1.6000000000000	7.0254659652710
1.8000000000000	7.0059309005737
2.0000000000000	6.9858703613281
2.2000000000000	6.9644613265991
2.4000000000000	6.9429044723511
2.6000000000000	6.9219312667847
2.8000000000000	6.8991727828979
3.0000000000000	6.8772726058960
#
#"x"	"Potential (Es)_0D (y=24)"
#------------------------------
0.0000000000000	6.4931058883667
0.20000000000000	6.4899878501892
0.40000000000000	6.4828391075134
0.60000000000000	6.4712476730347
0.80000000000000	6.4572744369507
1.0000000000000	6.4383497238159
1.2000000000000	6.4176664352417
1.4000000000000	6.3942837715149
1.6000000000000	6.3688473701477
1.8000000000000	6.3431210517883
2.0000000000000	6.3163671493530
2.2000000000000	6.2887945175171
2.4000000000000	6.2618737220764
2.6000000000000	6.2346491813660
2.8000000000000	6.2059788703918
3.0000000000000	6.1789474487305
#
#"x"	"Potential (Es)_0D (y=27)"
#------------------------------
0.0000000000000	5.9918060302734
0.20000000000000	5.9904460906982
0.40000000000000	5.9812526702881
0.60000000000000	5.9666676521301
0.80000000000000	5.9480547904968
1.0000000000000	5.9264483451843
1.2000000000000	5.9004139900208
1.4000000000000	5.8715448379517
1.6000000000000	5.8412671089172
1.8000000000000	5.8104023933411
2.0000000000000	5.7780609130859
2.2000000000000	5.7461824417114
2.4000000000000	5.7124490737915
2.6000000000000	5.6794977188110
2.8000000000000	5.6471185684204
3.0000000000000	5.6147861480713
#
#"x"	"Potential (Es)_0D (y=30)"
#------------------------------
0.0000000000000	5.5381922721863
0.20000000000000	5.5351724624634
0.40000000000000	5.5246996879578
0.60000000000000	5.5092763900757
0.80000000000000	5.4868574142456
1.0000000000000	5.4609389305115
1.2000000000000	5.4309582710266
1.4000000000000	5.3981022834778
1.6000000000000	5.3649559020996
1.8000000000000	5.3284997940063
2.0000000000000	5.2925562858582
2.2000000000000	5.2544708251953
2.4000000000000	5.2184453010559
2.6000000000000	5.1808094978333
2.8000000000000	5.1471285820007
3.0000000000000	5.1111307144165
#
#"x"	"Potential (Es)_0D (y=33)"
#------------------------------
0.0000000000000	5.0183115005493
0.20000000000000	5.0141782760620
0.40000000000000	5.0042328834534
0.60000000000000	4.9853625297546
0.80000000000000	4.9628710746765
1.0000000000000	4.9342231750488
1.2000000000000	4.9047966003418
1.4000000000000	4.8696126937866
1.6000000000000	4.8335261344910
1.8000000000000	4.7968816757202
2.0000000000000	4.7608885765076
2.2000000000000	4.7224426269531
2.4000000000000	4.6855802536011
2.6000000000000	4.6492395401001
