#
#"x"	"Potential (Es)_0D_1 (y=9)"
#-------------------------------
0.0000000000000	7.1938967704773
0.20000000000000	7.2125391960144
0.40000000000000	7.2360506057739
0.60000000000000	7.2567663192749
0.80000000000000	7.2819147109985
1.0000000000000	7.3083920478821
1.2000000000000	7.3366808891296
1.4000000000000	7.3603677749634
1.6000000000000	7.3908271789551
1.8000000000000	7.4174051284790
2.0000000000000	7.4435815811157
2.2000000000000	7.4732961654663
2.4000000000000	7.4991030693054
2.6000000000000	7.5323061943054
2.8000000000000	7.5599236488342
3.0000000000000	7.5902061462402
#
#"x"	"Potential (Es)_0D_1 (y=12)"
#--------------------------------
0.0000000000000	6.0954618453979
0.20000000000000	6.1229162216187
0.40000000000000	6.1568746566772
0.60000000000000	6.1906189918518
0.80000000000000	6.2251234054565
1.0000000000000	6.2657132148743
1.2000000000000	6.3033866882324
1.4000000000000	6.3425374031067
1.6000000000000	6.3863482475281
1.8000000000000	6.4276800155640
2.0000000000000	6.4698915481567
2.2000000000000	6.5102453231812
2.4000000000000	6.5563545227051
2.6000000000000	6.5963444709778
2.8000000000000	6.6399908065796
3.0000000000000	6.6794056892395
#
#"x"	"Potential (Es)_0D_1 (y=15)"
#--------------------------------
0.0000000000000	5.4684863090515
0.20000000000000	5.4951481819153
0.40000000000000	5.5239925384521
0.60000000000000	5.5535173416138
0.80000000000000	5.5837202072144
1.0000000000000	5.6177225112915
1.2000000000000	5.6511845588684
1.4000000000000	5.6834750175476
1.6000000000000	5.7197451591492
1.8000000000000	5.7523970603943
2.0000000000000	5.7881317138672
2.2000000000000	5.8227543830872
2.4000000000000	5.8581166267395
2.6000000000000	5.8928751945496
2.8000000000000	5.9283299446106
3.0000000000000	5.9626545906067
#
#"x"	"Potential (Es)_0D_1 (y=18)"
#--------------------------------
0.0000000000000	5.0163965225220
0.20000000000000	5.0400295257568
0.40000000000000	5.0628418922424
0.60000000000000	5.0868234634399
0.80000000000000	5.1117663383484
1.0000000000000	5.1352338790894
1.2000000000000	5.1584053039551
1.4000000000000	5.1839938163757
1.6000000000000	5.2100558280945
1.8000000000000	5.2354350090027
2.0000000000000	5.2599983215332
2.2000000000000	5.2851028442383
2.4000000000000	5.3102574348450
2.6000000000000	5.3352446556091
2.8000000000000	5.3609848022461
3.0000000000000	5.3854680061340
#
#"x"	"Potential (Es)_0D_1 (y=21)"
#--------------------------------
0.0000000000000	4.6557726860046
0.20000000000000	4.6757650375366
0.40000000000000	4.6943860054016
0.60000000000000	4.7117214202881
0.80000000000000	4.7300176620483
1.0000000000000	4.7454218864441
1.2000000000000	4.7637867927551
1.4000000000000	4.7799654006958
1.6000000000000	4.7964949607849
1.8000000000000	4.8133087158203
2.0000000000000	4.8289752006531
2.2000000000000	4.8448491096497
2.4000000000000	4.8609390258789
2.6000000000000	4.8773584365845
2.8000000000000	4.8932271003723
3.0000000000000	4.9103670120239
#
#"x"	"Potential (Es)_0D_1 (y=24)"
#--------------------------------
0.0000000000000	4.3525743484497
0.20000000000000	4.3674807548523
0.40000000000000	4.3820004463196
0.60000000000000	4.3943953514099
0.80000000000000	4.4063763618469
1.0000000000000	4.4163165092468
1.2000000000000	4.4270806312561
1.4000000000000	4.4357919692993
1.6000000000000	4.4456105232239
1.8000000000000	4.4537978172302
2.0000000000000	4.4627032279968
2.2000000000000	4.4710803031921
2.4000000000000	4.4791111946106
2.6000000000000	4.4891934394836
2.8000000000000	4.4970784187317
3.0000000000000	4.5063033103943
#
#"x"	"Potential (Es)_0D_1 (y=27)"
#--------------------------------
0.0000000000000	4.0819182395935
0.20000000000000	4.0944075584412
0.40000000000000	4.1049504280090
0.60000000000000	4.1124739646912
0.80000000000000	4.1188349723816
1.0000000000000	4.1250576972961
1.2000000000000	4.1297569274902
1.4000000000000	4.1325078010559
1.6000000000000	4.1356463432312
1.8000000000000	4.1380710601807
2.0000000000000	4.1399188041687
2.2000000000000	4.1423244476318
2.4000000000000	4.1452221870422
2.6000000000000	4.1471133232117
2.8000000000000	4.1494727134705
3.0000000000000	4.1527018547058
#
#"x"	"Potential (Es)_0D_1 (y=30)"
#--------------------------------
0.0000000000000	3.8241696357727
0.20000000000000	3.8330464363098
0.40000000000000	3.8405632972717
0.60000000000000	3.8447098731995
0.80000000000000	3.8470320701599
1.0000000000000	3.8477978706360
1.2000000000000	3.8472034931183
1.4000000000000	3.8457901477814
1.6000000000000	3.8440058231354
1.8000000000000	3.8407254219055
2.0000000000000	3.8383288383484
2.2000000000000	3.8349871635437
2.4000000000000	3.8320364952087
2.6000000000000	3.8288881778717
2.8000000000000	3.8274974822998
3.0000000000000	3.8248918056488
#
#"x"	"Potential (Es)_0D_1 (y=33)"
#--------------------------------
0.0000000000000	3.5328676700592
0.20000000000000	3.5400466918945
0.40000000000000	3.5442011356354
0.60000000000000	3.5455627441406
0.80000000000000	3.5456986427307
1.0000000000000	3.5423800945282
1.2000000000000	3.5397331714630
1.4000000000000	3.5344784259796
1.6000000000000	3.5287282466888
1.8000000000000	3.5231859683990
2.0000000000000	3.5171008110046
2.2000000000000	3.5106434822083
2.4000000000000	3.5044553279877
2.6000000000000	3.4986991882324
2.8000000000000	3.4938549995422
3.0000000000000	3.4897119998932
#
#"x"	"Potential (Es)_0D_1 (y=36)"
#--------------------------------
0.0000000000000	3.1050977706909
0.20000000000000	3.1130101680756
0.40000000000000	3.1169493198395
0.60000000000000	3.1213257312775
0.80000000000000	3.1236658096313
1.0000000000000	3.1250188350677
1.2000000000000	3.1263308525085
1.4000000000000	3.1266052722931
1.6000000000000	3.1264307498932
1.8000000000000	3.1255667209625
2.0000000000000	3.1245136260986
2.2000000000000	3.1238002777100
2.4000000000000	3.1222779750824
2.6000000000000	3.1212737560272
2.8000000000000	3.1208372116089
3.0000000000000	3.1197874546051
