#
#"x"	"Potential (Es)_0D_2 (y=9)"
#-------------------------------
0.0000000000000	6.4837756156921
0.20000000000000	6.4925985336304
0.40000000000000	6.5135035514832
0.60000000000000	6.5498952865601
0.80000000000000	6.5884428024292
1.0000000000000	6.6226911544800
1.2000000000000	6.6543169021606
1.4000000000000	6.6819562911987
1.6000000000000	6.6998524665833
1.8000000000000	6.7146453857422
2.0000000000000	6.7175641059875
2.2000000000000	6.7169656753540
2.4000000000000	6.7132039070129
2.6000000000000	6.7009534835815
2.8000000000000	6.6825065612793
3.0000000000000	6.6671018600464
#
#"x"	"Potential (Es)_0D_2 (y=12)"
#--------------------------------
0.0000000000000	5.0261917114258
0.20000000000000	5.0316252708435
0.40000000000000	5.0444455146790
0.60000000000000	5.0644030570984
0.80000000000000	5.0884337425232
1.0000000000000	5.1106352806091
1.2000000000000	5.1375770568848
1.4000000000000	5.1579861640930
1.6000000000000	5.1797275543213
1.8000000000000	5.2003917694092
2.0000000000000	5.2127776145935
2.2000000000000	5.2269940376282
2.4000000000000	5.2372398376465
2.6000000000000	5.2434744834900
2.8000000000000	5.2482485771179
3.0000000000000	5.2524094581604
#
#"x"	"Potential (Es)_0D_2 (y=15)"
#--------------------------------
0.0000000000000	4.3764457702637
0.20000000000000	4.3766107559204
0.40000000000000	4.3822011947632
0.60000000000000	4.3875508308411
0.80000000000000	4.3975143432617
1.0000000000000	4.4052786827087
1.2000000000000	4.4136691093445
1.4000000000000	4.4230799674988
1.6000000000000	4.4301285743713
1.8000000000000	4.4362196922302
2.0000000000000	4.4420385360718
2.2000000000000	4.4457592964172
2.4000000000000	4.4492764472961
2.6000000000000	4.4507966041565
2.8000000000000	4.4522509574890
3.0000000000000	4.4518365859985
#
#"x"	"Potential (Es)_0D_2 (y=18)"
#--------------------------------
0.0000000000000	3.9754335880280
0.20000000000000	3.9751248359680
0.40000000000000	3.9727475643158
0.60000000000000	3.9723052978516
0.80000000000000	3.9719321727753
1.0000000000000	3.9685275554657
1.2000000000000	3.9665830135345
1.4000000000000	3.9655058383942
1.6000000000000	3.9611780643463
1.8000000000000	3.9596686363220
2.0000000000000	3.9556581974030
2.2000000000000	3.9530348777771
2.4000000000000	3.9482686519623
2.6000000000000	3.9444088935852
2.8000000000000	3.9407563209534
3.0000000000000	3.9360063076019
#
#"x"	"Potential (Es)_0D_2 (y=21)"
#--------------------------------
0.0000000000000	3.6932711601257
