#
#"x"	"Potential (Es)_0D (y=0)"
#-----------------------------
0.0000000000000	12.776356697083
6.0000000000000	11.328880310059
12.000000000000	8.7885675430298
18.000000000000	6.7887787818909
24.000000000000	5.4149742126465
30.000000000000	4.4196648597717
36.000000000000	3.6286747455597
42.000000000000	3.0091478824615
48.000000000000	2.5231347084045
#
#"x"	"Potential (Es)_0D (y=6)"
#-----------------------------
0.0000000000000	11.329085350037
6.0000000000000	10.269080162048
12.000000000000	8.2492837905884
18.000000000000	6.5102553367615
24.000000000000	5.2424888610840
30.000000000000	4.2986845970154
36.000000000000	3.5486474037170
42.000000000000	2.9591257572174
48.000000000000	2.4919388294220
#
#"x"	"Potential (Es)_0D (y=12)"
#------------------------------
0.0000000000000	8.7883386611938
6.0000000000000	8.2492818832397
12.000000000000	7.0556492805481
18.000000000000	5.8304162025452
24.000000000000	4.8156223297119
30.000000000000	4.0062375068665
36.000000000000	3.3524210453033
42.000000000000	2.8296144008636
48.000000000000	2.4069957733154
#
#"x"	"Potential (Es)_0D (y=18)"
#------------------------------
0.0000000000000	6.7885513305664
6.0000000000000	6.5103597640991
12.000000000000	5.8303098678589
18.000000000000	5.0309624671936
24.000000000000	4.2828106880188
30.000000000000	3.6396563053131
36.000000000000	3.0991308689117
42.000000000000	2.6536233425140
48.000000000000	2.2841064929962
#
#"x"	"Potential (Es)_0D (y=24)"
#------------------------------
0.0000000000000	5.4151158332825
6.0000000000000	5.2427611351013
12.000000000000	4.8155865669250
18.000000000000	4.2828717231750
24.000000000000	3.7469608783722
30.000000000000	3.2555661201477
36.000000000000	2.8237211704254
42.000000000000	2.4539301395416
48.000000000000	2.1381623744965
#
#"x"	"Potential (Es)_0D (y=30)"
#------------------------------
0.0000000000000	4.4194355010986
6.0000000000000	4.2981901168823
12.000000000000	4.0062303543091
18.000000000000	3.6396973133087
24.000000000000	3.2555880546570
30.000000000000	2.8861176967621
36.000000000000	2.5474669933319
42.000000000000	2.2462925910950
48.000000000000	1.9812806844711
#
#"x"	"Potential (Es)_0D (y=36)"
#------------------------------
0.0000000000000	3.6288032531738
6.0000000000000	3.5486474037170
12.000000000000	3.3523967266083
18.000000000000	3.0991864204407
24.000000000000	2.8237128257751
30.000000000000	2.5472700595856
36.000000000000	2.2838056087494
42.000000000000	2.0419254302979
48.000000000000	1.8218249082565
#
#"x"	"Potential (Es)_0D (y=42)"
#------------------------------
0.0000000000000	3.0090296268463
6.0000000000000	2.9588797092438
12.000000000000	2.8297555446625
18.000000000000	2.6537415981293
24.000000000000	2.4539840221405
30.000000000000	2.2462444305420
36.000000000000	2.0415275096893
42.000000000000	1.8492586612701
48.000000000000	1.6697427034378
#
#"x"	"Potential (Es)_0D (y=48)"
#------------------------------
0.0000000000000	2.5233366489410
6.0000000000000	2.4940912723541
12.000000000000	2.4067723751068
18.000000000000	2.2839744091034
24.000000000000	2.1385536193848
30.000000000000	1.9813505411148
36.000000000000	1.8214070796967
42.000000000000	1.6692229509354
48.000000000000	1.5228110551834
