#
#"x"	"Potential (Es)_0D_3 (y=0.2)"
#---------------------------------
15.000000000000	2.0664961338043
18.000000000000	1.9983180761337
21.000000000000	1.9518806934357
24.000000000000	1.9137076139450
27.000000000000	1.8830262422562
30.000000000000	1.8532618284225
33.000000000000	1.8173609972000
36.000000000000	1.2627379894257
#
#"x"	"Potential (Es)_0D_3 (y=0.4)"
#---------------------------------
15.000000000000	2.1137111186981
18.000000000000	1.9952728748322
21.000000000000	1.9117124080658
24.000000000000	1.8457181453705
27.000000000000	1.7923333644867
30.000000000000	1.7404716014862
33.000000000000	1.6771203279495
36.000000000000	1.2542399168015
#
#"x"	"Potential (Es)_0D_3 (y=0.6)"
#---------------------------------
15.000000000000	2.1433782577515
18.000000000000	1.9920330047607
21.000000000000	1.8869866132736
24.000000000000	1.8055570125580
27.000000000000	1.7384469509125
30.000000000000	1.6740330457687
33.000000000000	1.5936427116394
36.000000000000	1.2429610490799
#
#"x"	"Potential (Es)_0D_3 (y=0.8)"
#---------------------------------
15.000000000000	2.1606709957123
18.000000000000	1.9912596940994
21.000000000000	1.8713253736496
24.000000000000	1.7775238752365
27.000000000000	1.6999289989471
30.000000000000	1.6257249116898
33.000000000000	1.5362180471420
36.000000000000	1.2311553955078
#
#"x"	"Potential (Es)_0D_3 (y=1.2)"
#---------------------------------
15.000000000000	2.1867256164551
18.000000000000	1.9872152805328
21.000000000000	1.8470056056976
24.000000000000	1.7378041744232
27.000000000000	1.6453353166580
30.000000000000	1.5607874393463
33.000000000000	1.4565373659134
36.000000000000	1.2068129777908
#
#"x"	"Potential (Es)_0D_3 (y=1.4)"
#---------------------------------
15.000000000000	2.1973514556885
18.000000000000	1.9856243133545
21.000000000000	1.8376691341400
24.000000000000	1.7224611043930
27.000000000000	1.6256362199783
30.000000000000	1.5346496105194
33.000000000000	1.4265328645706
36.000000000000	1.1960886716843
#
#"x"	"Potential (Es)_0D_3 (y=1.6)"
#---------------------------------
15.000000000000	2.2042407989502
18.000000000000	1.9849177598953
21.000000000000	1.8289285898209
24.000000000000	1.7088595628738
27.000000000000	1.6075505018234
30.000000000000	1.5147117376328
33.000000000000	1.4000871181488
36.000000000000	1.1853654384613
#
#"x"	"Potential (Es)_0D_3 (y=1.8)"
#---------------------------------
15.000000000000	2.2098021507263
18.000000000000	1.9828661680222
21.000000000000	1.8217381238937
24.000000000000	1.6970309019089
27.000000000000	1.5918360948563
30.000000000000	1.4933140277863
33.000000000000	1.3783857822418
36.000000000000	1.1758884191513
#
#"x"	"Potential (Es)_0D_3 (y=2.2)"
#---------------------------------
15.000000000000	2.2192385196686
18.000000000000	1.9787709712982
21.000000000000	1.8087885379791
24.000000000000	1.6770765781403
27.000000000000	1.5657498836517
30.000000000000	1.4616231918335
33.000000000000	1.3427590131760
36.000000000000	1.1590163707733
#
#"x"	"Potential (Es)_0D_3 (y=2.4)"
#---------------------------------
15.000000000000	2.2222068309784
18.000000000000	1.9767525196075
21.000000000000	1.8025338649750
24.000000000000	1.6675587892532
27.000000000000	1.5526531934738
30.000000000000	1.4468163251877
33.000000000000	1.3273395299911
36.000000000000	1.1512030363083
#
#"x"	"Potential (Es)_0D_3 (y=2.6)"
#---------------------------------
15.000000000000	2.2237205505371
18.000000000000	1.9756325483322
21.000000000000	1.7971823215485
24.000000000000	1.6589964628220
27.000000000000	1.5435401201248
30.000000000000	1.4337387084961
33.000000000000	1.3130894899368
36.000000000000	1.1441777944565
#
#"x"	"Potential (Es)_0D_3 (y=2.8)"
#---------------------------------
15.000000000000	2.2243790626526
18.000000000000	1.9728327989578
21.000000000000	1.7926070690155
24.000000000000	1.6518967151642
27.000000000000	1.5323922634125
30.000000000000	1.4226620197296
33.000000000000	1.3000088930130
36.000000000000	1.1387804746628
