#
#"x"	"Potential (Es)_0D_1 (y=0.2)"
#---------------------------------
15.000000000000	27.984004974365
18.000000000000	28.091003417969
21.000000000000	28.200775146484
24.000000000000	28.156797409058
27.000000000000	28.118135452271
30.000000000000	27.912595748901
33.000000000000	27.478912353516
36.000000000000	11.763589859009
#
#"x"	"Potential (Es)_0D_1 (y=0.4)"
#---------------------------------
15.000000000000	23.744852066040
18.000000000000	24.092197418213
21.000000000000	24.146959304810
24.000000000000	24.154094696045
27.000000000000	24.020057678223
30.000000000000	23.726575851440
33.000000000000	22.867441177368
36.000000000000	11.520215034485
#
#"x"	"Potential (Es)_0D_1 (y=0.6)"
#---------------------------------
15.000000000000	21.306272506714
18.000000000000	21.647184371948
21.000000000000	21.779333114624
24.000000000000	21.797876358032
27.000000000000	21.641180038452
30.000000000000	21.248645782471
33.000000000000	20.249177932739
36.000000000000	11.181891441345
#
#"x"	"Potential (Es)_0D_1 (y=0.8)"
#---------------------------------
15.000000000000	19.542585372925
18.000000000000	19.954313278198
21.000000000000	20.152696609497
24.000000000000	20.130445480347
27.000000000000	19.953367233276
30.000000000000	19.529161453247
33.000000000000	18.377099990845
36.000000000000	10.815688133240
#
#"x"	"Potential (Es)_0D_1 (y=1.2)"
#---------------------------------
15.000000000000	17.107744216919
18.000000000000	17.584135055542
21.000000000000	17.765523910522
24.000000000000	17.764987945557
27.000000000000	17.567415237427
30.000000000000	17.083450317383
33.000000000000	15.764582633972
36.000000000000	10.119613647461
#
#"x"	"Potential (Es)_0D_1 (y=1.4)"
#---------------------------------
15.000000000000	16.186899185181
18.000000000000	16.678131103516
21.000000000000	16.878187179565
24.000000000000	16.859556198120
27.000000000000	16.671306610107
30.000000000000	16.137891769409
33.000000000000	14.793837547302
36.000000000000	9.7827844619751
#
#"x"	"Potential (Es)_0D_1 (y=1.6)"
#---------------------------------
15.000000000000	15.372317314148
18.000000000000	15.899217605591
21.000000000000	16.101434707642
24.000000000000	16.100461959839
27.000000000000	15.887428283691
30.000000000000	15.371272087097
33.000000000000	13.968510627747
36.000000000000	9.4641056060791
#
#"x"	"Potential (Es)_0D_1 (y=1.8)"
#---------------------------------
15.000000000000	14.669266700745
18.000000000000	15.206402778625
21.000000000000	15.417053222656
24.000000000000	15.416931152344
27.000000000000	15.184906005859
30.000000000000	14.634055137634
33.000000000000	13.250791549683
36.000000000000	9.1731929779053
#
#"x"	"Potential (Es)_0D_1 (y=2.2)"
#---------------------------------
15.000000000000	13.482412338257
18.000000000000	14.040135383606
21.000000000000	14.265348434448
24.000000000000	14.260001182556
27.000000000000	14.026048660278
30.000000000000	13.445619583130
33.000000000000	12.069229125977
36.000000000000	8.6503982543945
#
#"x"	"Potential (Es)_0D_1 (y=2.4)"
#---------------------------------
15.000000000000	12.963147163391
18.000000000000	13.527728080750
21.000000000000	13.755286216736
24.000000000000	13.755781173706
27.000000000000	13.513116836548
30.000000000000	12.928175926208
33.000000000000	11.578482627869
36.000000000000	8.4147710800171
#
#"x"	"Potential (Es)_0D_1 (y=2.6)"
#---------------------------------
15.000000000000	12.494103431702
18.000000000000	13.065068244934
21.000000000000	13.300779342651
24.000000000000	13.287487983704
27.000000000000	13.056497573853
30.000000000000	12.465445518494
33.000000000000	11.114966392517
36.000000000000	8.1957311630249
#
#"x"	"Potential (Es)_0D_1 (y=2.8)"
#---------------------------------
15.000000000000	12.067945480347
18.000000000000	12.637618064880
21.000000000000	12.868385314941
24.000000000000	12.861436843872
27.000000000000	12.621361732483
30.000000000000	12.029717445374
33.000000000000	10.703033447266
36.000000000000	7.9973220825195
