#
#"x"	"Potential (Es)_0D_4 (y=0.2)"
#---------------------------------
15.000000000000	2.5466115474701
18.000000000000	2.4798822402954
21.000000000000	2.4289710521698
24.000000000000	2.3837487697601
27.000000000000	2.3455069065094
30.000000000000	2.3072564601898
33.000000000000	2.2635488510132
36.000000000000	1.6668837070465
#
#"x"	"Potential (Es)_0D_4 (y=0.4)"
#---------------------------------
15.000000000000	2.6222379207611
18.000000000000	2.5076749324799
21.000000000000	2.4146192073822
24.000000000000	2.3362677097321
27.000000000000	2.2688119411469
30.000000000000	2.2012603282928
33.000000000000	2.1232633590698
36.000000000000	1.6613743305206
#
#"x"	"Potential (Es)_0D_4 (y=0.6)"
#---------------------------------
15.000000000000	2.6744141578674
18.000000000000	2.5274198055267
21.000000000000	2.4102261066437
24.000000000000	2.3108277320862
27.000000000000	2.2253072261810
30.000000000000	2.1410005092621
33.000000000000	2.0418922901154
36.000000000000	1.6534940004349
#
#"x"	"Potential (Es)_0D_4 (y=0.8)"
#---------------------------------
15.000000000000	2.7128453254700
18.000000000000	2.5446693897247
21.000000000000	2.4097342491150
24.000000000000	2.2958052158356
27.000000000000	2.1959238052368
30.000000000000	2.0999739170074
33.000000000000	1.9864357709885
36.000000000000	1.6444288492203
#
#"x"	"Potential (Es)_0D_4 (y=1.2)"
#---------------------------------
15.000000000000	2.7772791385651
18.000000000000	2.5768184661865
21.000000000000	2.4158961772919
24.000000000000	2.2797257900238
27.000000000000	2.1586484909058
30.000000000000	2.0460062026978
33.000000000000	1.9135761260986
36.000000000000	1.6264011859894
#
#"x"	"Potential (Es)_0D_4 (y=1.4)"
#---------------------------------
15.000000000000	2.8058376312256
18.000000000000	2.5913081169128
21.000000000000	2.4194867610931
24.000000000000	2.2745907306671
27.000000000000	2.1473591327667
30.000000000000	2.0260939598083
33.000000000000	1.8865783214569
36.000000000000	1.6191545724869
#
#"x"	"Potential (Es)_0D_4 (y=1.6)"
#---------------------------------
15.000000000000	2.8301119804382
18.000000000000	2.6071429252625
21.000000000000	2.4247090816498
24.000000000000	2.2719614505768
27.000000000000	2.1369688510895
30.000000000000	2.0116159915924
33.000000000000	1.8643648624420
36.000000000000	1.6114276647568
#
#"x"	"Potential (Es)_0D_4 (y=1.8)"
#---------------------------------
15.000000000000	2.8536486625671
18.000000000000	2.6207959651947
21.000000000000	2.4301490783691
24.000000000000	2.2707083225250
27.000000000000	2.1291122436523
30.000000000000	1.9963376522064
33.000000000000	1.8472517728806
36.000000000000	1.6053485870361
#
#"x"	"Potential (Es)_0D_4 (y=2.2)"
#---------------------------------
15.000000000000	2.9011209011078
18.000000000000	2.6477792263031
21.000000000000	2.4440028667450
24.000000000000	2.2717254161835
27.000000000000	2.1181929111481
30.000000000000	1.9756033420563
33.000000000000	1.8187648057938
36.000000000000	1.5952177047729
#
#"x"	"Potential (Es)_0D_4 (y=2.4)"
#---------------------------------
15.000000000000	2.9228096008301
18.000000000000	2.6614451408386
21.000000000000	2.4507267475128
24.000000000000	2.2711918354034
27.000000000000	2.1143968105316
30.000000000000	1.9666440486908
33.000000000000	1.8083338737488
36.000000000000	1.5909699201584
#
#"x"	"Potential (Es)_0D_4 (y=2.6)"
#---------------------------------
15.000000000000	2.9432196617126
18.000000000000	2.6759598255157
21.000000000000	2.4572629928589
24.000000000000	2.2728631496429
27.000000000000	2.1124629974365
30.000000000000	1.9596521854401
33.000000000000	1.7974845170975
36.000000000000	1.5874310731888
#
#"x"	"Potential (Es)_0D_4 (y=2.8)"
#---------------------------------
15.000000000000	2.9627571105957
18.000000000000	2.6896345615387
21.000000000000	2.4643592834473
24.000000000000	2.2752263545990
27.000000000000	2.1082992553711
30.000000000000	1.9538730382919
33.000000000000	1.7891646623611
36.000000000000	1.5861119031906
