#
#"x"	"Potential (Es)_0D_2 (y=0)"
#-------------------------------
36.000000000000	1.6652768850327
42.000000000000	1.2224136590958
48.000000000000	1.0150924921036
#
#"x"	"Potential (Es)_0D_2 (y=6)"
#-------------------------------
6.0000000000000	3.7964761257172
12.000000000000	2.7117621898651
18.000000000000	2.1953961849213
24.000000000000	1.8708820343018
30.000000000000	1.6112005710602
36.000000000000	1.3534985780716
42.000000000000	1.1257277727127
48.000000000000	0.94820582866669
#
#"x"	"Potential (Es)_0D_2 (y=12)"
#--------------------------------
6.0000000000000	2.5464091300964
12.000000000000	2.1834316253662
18.000000000000	1.8560497760773
24.000000000000	1.5966500043869
30.000000000000	1.3788355588913
36.000000000000	1.1851401329041
42.000000000000	1.0163425207138
48.000000000000	0.87303078174591
#
#"x"	"Potential (Es)_0D_2 (y=18)"
#--------------------------------
6.0000000000000	1.9184778928757
12.000000000000	1.7459468841553
18.000000000000	1.5475715398788
24.000000000000	1.3620911836624
30.000000000000	1.1947727203369
36.000000000000	1.0441190004349
42.000000000000	0.91212326288223
48.000000000000	0.79523128271103
#
#"x"	"Potential (Es)_0D_2 (y=24)"
#--------------------------------
6.0000000000000	1.5597753524780
12.000000000000	1.4273022413254
18.000000000000	1.2933684587479
24.000000000000	1.1611965894699
30.000000000000	1.0351132154465
36.000000000000	0.91837114095688
42.000000000000	0.81439340114594
48.000000000000	0.71829038858414
#
#"x"	"Potential (Es)_0D_2 (y=30)"
#--------------------------------
6.0000000000000	1.3027706146240
12.000000000000	1.1842939853668
18.000000000000	1.0870127677917
24.000000000000	0.99084371328354
30.000000000000	0.89605039358139
36.000000000000	0.80535364151001
42.000000000000	0.72255367040634
48.000000000000	0.64486640691757
#
#"x"	"Potential (Es)_0D_2 (y=36)"
#--------------------------------
0.0000000000000	1.2653688192368
6.0000000000000	1.0650576353073
12.000000000000	0.98618263006210
18.000000000000	0.91704428195953
24.000000000000	0.84684795141220
30.000000000000	0.77531617879868
36.000000000000	0.70474970340729
42.000000000000	0.63940596580505
48.000000000000	0.57640784978867
#
#"x"	"Potential (Es)_0D_2 (y=42)"
#--------------------------------
0.0000000000000	0.88742023706436
6.0000000000000	0.86638230085373
12.000000000000	0.82557326555252
18.000000000000	0.77856248617172
24.000000000000	0.72750610113144
30.000000000000	0.67261081933975
36.000000000000	0.61757355928421
42.000000000000	0.56586343050003
48.000000000000	0.51533597707748
#
#"x"	"Potential (Es)_0D_2 (y=48)"
#--------------------------------
0.0000000000000	0.72767394781113
6.0000000000000	0.71902710199356
12.000000000000	0.69556200504303
18.000000000000	0.66337388753891
24.000000000000	0.62697726488113
30.000000000000	0.58433806896210
36.000000000000	0.54035562276840
42.000000000000	0.49971535801888
48.000000000000	0.45912483334541
