#
#"x"	"Potential (Es)_0D_4 (y=6)"
#-------------------------------
6.0000000000000	8.8022031784058
9.0000000000000	8.1956033706665
12.000000000000	7.2895350456238
15.000000000000	6.4472270011902
18.000000000000	5.7362947463989
21.000000000000	5.1399683952332
24.000000000000	4.6366348266602
27.000000000000	4.2018508911133
30.000000000000	3.8134241104126
33.000000000000	3.4516456127167
36.000000000000	3.1127262115479
#
#"x"	"Potential (Es)_0D_4 (y=9)"
#-------------------------------
6.0000000000000	10.839682579041
9.0000000000000	9.2882156372070
12.000000000000	8.0086278915405
18.000000000000	6.0989007949829
21.000000000000	5.3929286003113
24.000000000000	4.8075785636902
27.000000000000	4.3090634346008
30.000000000000	3.8775522708893
33.000000000000	3.4921262264252
36.000000000000	3.1487746238708
#
#"x"	"Potential (Es)_0D_4 (y=12)"
#--------------------------------
6.0000000000000	13.076216697693
9.0000000000000	10.508838653564
12.000000000000	8.7550497055054
15.000000000000	7.4499926567078
18.000000000000	6.4384088516235
21.000000000000	5.6287069320679
24.000000000000	4.9672694206238
27.000000000000	4.4159111976624
30.000000000000	3.9475474357605
33.000000000000	3.5415742397308
36.000000000000	3.1875381469727
#
#"x"	"Potential (Es)_0D_4 (y=15)"
#--------------------------------
6.0000000000000	14.654470443726
9.0000000000000	11.513017654419
12.000000000000	9.3931264877319
15.000000000000	7.8693804740906
18.000000000000	6.7195868492126
21.000000000000	5.8208193778992
24.000000000000	5.0989184379578
27.000000000000	4.5055584907532
30.000000000000	4.0080981254578
33.000000000000	3.5834057331085
36.000000000000	3.2187266349792
#
#"x"	"Potential (Es)_0D_4 (y=18)"
#--------------------------------
6.0000000000000	15.579324722290
9.0000000000000	12.168769836426
12.000000000000	9.8352479934692
15.000000000000	8.1625890731812
18.000000000000	6.9162402153015
21.000000000000	5.9527440071106
24.000000000000	5.1873412132263
27.000000000000	4.5641655921936
30.000000000000	4.0469088554382
33.000000000000	3.6092393398285
36.000000000000	3.2365612983704
#
#"x"	"Potential (Es)_0D_4 (y=21)"
#--------------------------------
6.0000000000000	15.990983009338
9.0000000000000	12.479293823242
12.000000000000	10.047074317932
15.000000000000	8.3039197921753
18.000000000000	7.0069270133972
21.000000000000	6.0121679306030
24.000000000000	5.2223358154297
27.000000000000	4.5854120254517
30.000000000000	4.0583500862122
33.000000000000	3.6133341789246
36.000000000000	3.2370929718018
#
#"x"	"Potential (Es)_0D_4 (y=24)"
#--------------------------------
6.0000000000000	15.972959518433
9.0000000000000	12.459521293640
12.000000000000	10.023620605469
15.000000000000	8.2787303924561
18.000000000000	6.9811110496521
21.000000000000	5.9845309257507
24.000000000000	5.1976046562195
27.000000000000	4.5610470771790
30.000000000000	4.0351686477661
33.000000000000	3.5926795005798
36.000000000000	3.2185175418854
#
#"x"	"Potential (Es)_0D_4 (y=27)"
#--------------------------------
6.0000000000000	15.539259910583
9.0000000000000	12.111107826233
12.000000000000	9.7633295059204
15.000000000000	8.0853977203369
18.000000000000	6.8375096321106
21.000000000000	5.8753046989441
24.000000000000	5.1124920845032
27.000000000000	4.4931168556213
30.000000000000	3.9798719882965
33.000000000000	3.5471894741058
36.000000000000	3.1798565387726
#
#"x"	"Potential (Es)_0D_4 (y=30)"
#--------------------------------
6.0000000000000	14.598012924194
9.0000000000000	11.420640945435
12.000000000000	9.2695951461792
18.000000000000	6.5829997062683
21.000000000000	5.6878275871277
24.000000000000	4.9709868431091
27.000000000000	4.3838191032410
30.000000000000	3.8930966854095
33.000000000000	3.4770739078522
36.000000000000	3.1220118999481
#
#"x"	"Potential (Es)_0D_4 (y=33)"
#--------------------------------
6.0000000000000	13.046964645386
9.0000000000000	10.382025718689
12.000000000000	8.5669441223145
18.000000000000	6.2375898361206
21.000000000000	5.4357419013977
24.000000000000	4.7819781303406
27.000000000000	4.2383008003235
30.000000000000	3.7787382602692
33.000000000000	3.3852517604828
36.000000000000	3.0470750331879
#
#"x"	"Potential (Es)_0D_4 (y=36)"
#--------------------------------
6.0000000000000	11.018807411194
9.0000000000000	9.1161527633667
12.000000000000	7.7304449081421
15.000000000000	6.6677217483521
18.000000000000	5.8215794563293
21.000000000000	5.1286435127258
24.000000000000	4.5494160652161
27.000000000000	4.0581860542297
30.000000000000	3.6366481781006
33.000000000000	3.2712652683258
36.000000000000	2.9545011520386
