#
#"x"	"Potential (Es)_0D_3 (y=0.2)"
#---------------------------------
9.0000000000000	6.6902732849121
12.000000000000	5.2495207786560
15.000000000000	4.4543290138245
18.000000000000	3.9407174587250
21.000000000000	3.5724065303802
24.000000000000	3.2860925197601
27.000000000000	3.0436224937439
30.000000000000	2.8195810317993
33.000000000000	2.5745928287506
36.000000000000	2.2611083984375
#
#"x"	"Potential (Es)_0D_3 (y=0.4)"
#---------------------------------
9.0000000000000	6.6879086494446
12.000000000000	5.2510867118835
15.000000000000	4.4530043601990
18.000000000000	3.9404406547546
21.000000000000	3.5714840888977
24.000000000000	3.2849390506744
27.000000000000	3.0420053005219
30.000000000000	2.8175337314606
33.000000000000	2.5727722644806
36.000000000000	2.2611253261566
#
#"x"	"Potential (Es)_0D_3 (y=0.6)"
#---------------------------------
9.0000000000000	6.6862330436707
12.000000000000	5.2496447563171
15.000000000000	4.4529910087585
18.000000000000	3.9397377967834
21.000000000000	3.5715320110321
24.000000000000	3.2820086479187
27.000000000000	3.0397450923920
30.000000000000	2.8137052059174
33.000000000000	2.5691568851471
36.000000000000	2.2583286762238
#
#"x"	"Potential (Es)_0D_3 (y=0.8)"
#---------------------------------
9.0000000000000	6.6814732551575
12.000000000000	5.2513790130615
15.000000000000	4.4523921012878
18.000000000000	3.9394352436066
21.000000000000	3.5667150020599
24.000000000000	3.2790572643280
27.000000000000	3.0353715419769
30.000000000000	2.8090264797211
33.000000000000	2.5647830963135
36.000000000000	2.2554492950439
#
#"x"	"Potential (Es)_0D_3 (y=1.2)"
#---------------------------------
9.0000000000000	6.6685366630554
12.000000000000	5.2544860839844
15.000000000000	4.4549818038940
18.000000000000	3.9353671073914
21.000000000000	3.5625588893890
24.000000000000	3.2697756290436
27.000000000000	3.0247781276703
30.000000000000	2.7976167201996
33.000000000000	2.5525283813477
36.000000000000	2.2476041316986
#
#"x"	"Potential (Es)_0D_3 (y=1.4)"
#---------------------------------
9.0000000000000	6.6592478752136
12.000000000000	5.2537608146667
15.000000000000	4.4533686637878
18.000000000000	3.9335916042328
21.000000000000	3.5577392578125
24.000000000000	3.2642521858215
27.000000000000	3.0182435512543
30.000000000000	2.7893927097321
33.000000000000	2.5435979366302
36.000000000000	2.2437460422516
#
#"x"	"Potential (Es)_0D_3 (y=1.6)"
#---------------------------------
9.0000000000000	6.6482043266296
12.000000000000	5.2537417411804
15.000000000000	4.4527583122253
18.000000000000	3.9302055835724
21.000000000000	3.5538101196289
24.000000000000	3.2592768669128
27.000000000000	3.0098547935486
30.000000000000	2.7813222408295
33.000000000000	2.5352439880371
36.000000000000	2.2385556697845
#
#"x"	"Potential (Es)_0D_3 (y=1.8)"
#---------------------------------
9.0000000000000	6.6365399360657
12.000000000000	5.2538189888000
15.000000000000	4.4504976272583
18.000000000000	3.9282085895538
21.000000000000	3.5495316982269
24.000000000000	3.2530419826508
27.000000000000	3.0027658939362
30.000000000000	2.7729129791260
33.000000000000	2.5265867710114
36.000000000000	2.2335026264191
#
#"x"	"Potential (Es)_0D_3 (y=2.2)"
#---------------------------------
9.0000000000000	6.6041789054871
12.000000000000	5.2490687370300
15.000000000000	4.4485425949097
18.000000000000	3.9214005470276
21.000000000000	3.5379729270935
24.000000000000	3.2385270595551
27.000000000000	2.9849059581757
30.000000000000	2.7529389858246
33.000000000000	2.5076406002045
36.000000000000	2.2224507331848
#
#"x"	"Potential (Es)_0D_3 (y=2.4)"
#---------------------------------
9.0000000000000	6.5848231315613
12.000000000000	5.2456440925598
15.000000000000	4.4457345008850
18.000000000000	3.9179954528809
21.000000000000	3.5341689586639
24.000000000000	3.2311670780182
27.000000000000	2.9768331050873
30.000000000000	2.7421875000000
33.000000000000	2.4975478649139
36.000000000000	2.2158107757568
#
#"x"	"Potential (Es)_0D_3 (y=2.6)"
#---------------------------------
9.0000000000000	6.5643854141235
12.000000000000	5.2408480644226
15.000000000000	4.4447731971741
18.000000000000	3.9137187004089
21.000000000000	3.5285525321960
24.000000000000	3.2233445644379
27.000000000000	2.9691395759583
30.000000000000	2.7321958541870
33.000000000000	2.4870326519012
36.000000000000	2.2102227210999
#
#"x"	"Potential (Es)_0D_3 (y=2.8)"
#---------------------------------
9.0000000000000	6.5414705276489
12.000000000000	5.2362289428711
15.000000000000	4.4411349296570
18.000000000000	3.9108755588531
21.000000000000	3.5212883949280
24.000000000000	3.2158892154694
27.000000000000	2.9583032131195
30.000000000000	2.7219643592834
33.000000000000	2.4772782325745
36.000000000000	2.2036206722260
