#
#"x"	"Potential (Es)_0D (y=0)"
#-----------------------------
9.0000000000000	15.573685646057
12.000000000000	11.419736862183
15.000000000000	9.2217893600464
18.000000000000	7.8858461380005
21.000000000000	6.9793629646301
24.000000000000	6.3089227676392
27.000000000000	5.7708511352539
30.000000000000	5.2830281257629
33.000000000000	4.7500376701355
36.000000000000	4.0578641891479
#
#"x"	"Potential (Es)_0D (y=3)"
#-----------------------------
9.0000000000000	14.983786582947
12.000000000000	11.298101425171
15.000000000000	9.1328535079956
18.000000000000	7.7575817108154
21.000000000000	6.8041496276855
24.000000000000	6.0924296379089
27.000000000000	5.5171461105347
30.000000000000	5.0030856132507
33.000000000000	4.4782261848450
36.000000000000	3.8967850208282
#
#"x"	"Potential (Es)_0D (y=9)"
#-----------------------------
0.0000000000000	15.572694778442
3.0000000000000	14.984800338745
#
#"x"	"Potential (Es)_0D (y=12)"
#------------------------------
0.0000000000000	11.418442726135
3.0000000000000	11.298590660095
#
#"x"	"Potential (Es)_0D (y=15)"
#------------------------------
0.0000000000000	9.2223348617554
3.0000000000000	9.1340026855469
#
#"x"	"Potential (Es)_0D (y=18)"
#------------------------------
0.0000000000000	7.8865003585815
3.0000000000000	7.7572703361511
#
#"x"	"Potential (Es)_0D (y=21)"
#------------------------------
0.0000000000000	6.9798555374146
3.0000000000000	6.8050341606140
#
#"x"	"Potential (Es)_0D (y=24)"
#------------------------------
0.0000000000000	6.3107905387878
3.0000000000000	6.0918188095093
#
#"x"	"Potential (Es)_0D (y=27)"
#------------------------------
0.0000000000000	5.7689127922058
3.0000000000000	5.5170893669128
#
#"x"	"Potential (Es)_0D (y=30)"
#------------------------------
0.0000000000000	5.2821440696716
3.0000000000000	5.0034418106079
#
#"x"	"Potential (Es)_0D (y=33)"
#------------------------------
0.0000000000000	4.7508668899536
3.0000000000000	4.4782376289368
#
#"x"	"Potential (Es)_0D (y=36)"
#------------------------------
0.0000000000000	4.0574650764465
3.0000000000000	3.8976671695709
