#
#"x"	"Potential (Es)_0D_1 (y=0.2)"
#---------------------------------
9.0000000000000	14.730745315552
12.000000000000	20.732671737671
15.000000000000	23.290193557739
18.000000000000	24.443309783936
21.000000000000	24.905885696411
24.000000000000	24.891159057617
27.000000000000	24.406511306763
30.000000000000	23.223646163940
33.000000000000	20.624223709106
36.000000000000	15.546861648560
#
#"x"	"Potential (Es)_0D_1 (y=0.4)"
#---------------------------------
9.0000000000000	14.687883377075
12.000000000000	20.663698196411
15.000000000000	23.209569931030
18.000000000000	24.361642837524
21.000000000000	24.831787109375
24.000000000000	24.821413040161
27.000000000000	24.333164215088
30.000000000000	23.144866943359
33.000000000000	20.554786682129
36.000000000000	15.516649246216
#
#"x"	"Potential (Es)_0D_1 (y=0.6)"
#---------------------------------
9.0000000000000	14.629958152771
12.000000000000	20.542112350464
15.000000000000	23.089841842651
18.000000000000	24.243787765503
21.000000000000	24.711544036865
24.000000000000	24.701980590820
27.000000000000	24.202070236206
30.000000000000	23.025449752808
33.000000000000	20.440589904785
36.000000000000	15.458496093750
#
#"x"	"Potential (Es)_0D_1 (y=0.8)"
#---------------------------------
9.0000000000000	14.535925865173
12.000000000000	20.380908966064
15.000000000000	22.907764434814
18.000000000000	24.075122833252
21.000000000000	24.532772064209
24.000000000000	24.534345626831
27.000000000000	24.035591125488
30.000000000000	22.863252639771
33.000000000000	20.275400161743
36.000000000000	15.375260353088
#
#"x"	"Potential (Es)_0D_1 (y=1.2)"
#---------------------------------
9.0000000000000	14.296363830566
12.000000000000	19.951517105103
15.000000000000	22.460798263550
18.000000000000	23.617938995361
21.000000000000	24.068712234497
24.000000000000	24.079023361206
27.000000000000	23.577451705933
30.000000000000	22.399230957031
33.000000000000	19.854078292847
36.000000000000	15.150506019592
#
#"x"	"Potential (Es)_0D_1 (y=1.4)"
#---------------------------------
9.0000000000000	14.153106689453
12.000000000000	19.685649871826
15.000000000000	22.182929992676
18.000000000000	23.337236404419
21.000000000000	23.790891647339
24.000000000000	23.797304153442
27.000000000000	23.303911209106
30.000000000000	22.120500564575
33.000000000000	19.608671188354
36.000000000000	15.006799697876
#
#"x"	"Potential (Es)_0D_1 (y=1.6)"
#---------------------------------
9.0000000000000	14.001714706421
12.000000000000	19.393463134766
15.000000000000	21.876003265381
18.000000000000	23.037595748901
21.000000000000	23.499387741089
24.000000000000	23.490859985352
27.000000000000	22.998710632324
30.000000000000	21.820146560669
33.000000000000	19.325874328613
36.000000000000	14.863119125366
#
#"x"	"Potential (Es)_0D_1 (y=1.8)"
#---------------------------------
9.0000000000000	13.843407630920
12.000000000000	19.097148895264
15.000000000000	21.558465957642
18.000000000000	22.714292526245
21.000000000000	23.180160522461
24.000000000000	23.169597625732
27.000000000000	22.659717559814
30.000000000000	21.497240066528
33.000000000000	19.044679641724
36.000000000000	14.699534416199
#
#"x"	"Potential (Es)_0D_1 (y=2.2)"
#---------------------------------
9.0000000000000	13.517843246460
12.000000000000	18.459520339966
15.000000000000	20.861303329468
18.000000000000	22.007061004639
21.000000000000	22.480430603027
24.000000000000	22.464294433594
27.000000000000	21.970857620239
30.000000000000	20.803438186646
33.000000000000	18.412782669067
36.000000000000	14.356088638306
#
#"x"	"Potential (Es)_0D_1 (y=2.4)"
#---------------------------------
9.0000000000000	13.353960037231
12.000000000000	18.130842208862
15.000000000000	20.498573303223
18.000000000000	21.655076980591
21.000000000000	22.116798400879
24.000000000000	22.106533050537
27.000000000000	21.613761901855
30.000000000000	20.445867538452
33.000000000000	18.094453811646
36.000000000000	14.170271873474
#
#"x"	"Potential (Es)_0D_1 (y=2.6)"
#---------------------------------
9.0000000000000	13.187845230103
12.000000000000	17.788564682007
15.000000000000	20.144269943237
18.000000000000	21.275281906128
21.000000000000	21.749248504639
24.000000000000	21.737230300903
27.000000000000	21.239625930786
30.000000000000	20.082160949707
33.000000000000	17.776781082153
36.000000000000	13.979802131653
#
#"x"	"Potential (Es)_0D_1 (y=2.8)"
#---------------------------------
9.0000000000000	13.026482582092
12.000000000000	17.461057662964
15.000000000000	19.776403427124
18.000000000000	20.907814025879
21.000000000000	21.373125076294
24.000000000000	21.364900588989
27.000000000000	20.871564865112
30.000000000000	19.710290908813
33.000000000000	17.449735641479
36.000000000000	13.798849105835
