#
#"x"	"Potential (Es)_0D (y=9)"
#-----------------------------
1.0000000000000	15.518438339233
2.0000000000000	15.329099655151
#
#"x"	"Potential (Es)_0D (y=12)"
#------------------------------
1.0000000000000	11.416741371155
2.0000000000000	11.390960693359
#
#"x"	"Potential (Es)_0D (y=15)"
#------------------------------
1.0000000000000	9.2171335220337
2.0000000000000	9.1918039321899
#
#"x"	"Potential (Es)_0D (y=18)"
#------------------------------
1.0000000000000	7.8706998825073
2.0000000000000	7.8263902664185
#
#"x"	"Potential (Es)_0D (y=21)"
#------------------------------
1.0000000000000	6.9558105468750
2.0000000000000	6.8920297622681
#
#"x"	"Potential (Es)_0D (y=24)"
#------------------------------
1.0000000000000	6.2790074348450
2.0000000000000	6.1972041130066
#
#"x"	"Potential (Es)_0D (y=27)"
#------------------------------
1.0000000000000	5.7318940162659
2.0000000000000	5.6376299858093
#
#"x"	"Potential (Es)_0D (y=30)"
#------------------------------
1.0000000000000	5.2398638725281
2.0000000000000	5.1339626312256
#
#"x"	"Potential (Es)_0D (y=33)"
#------------------------------
1.0000000000000	4.7076764106750
2.0000000000000	4.6033949851990
#
#"x"	"Potential (Es)_0D (y=36)"
#------------------------------
1.0000000000000	4.0348281860352
2.0000000000000	3.9738667011261
