#
#"x_pos"	"Ant2 (y_pos=-3)"
#-------------------------
-3.0000000000000	0.11886827647686
-2.0000000000000	0.12675033509731
-1.0000000000000	0.13507696986198
0.0000000000000	0.13596896827221
1.0000000000000	0.12948623299599
2.0000000000000	0.11554715037346
3.0000000000000	0.10189966857433
#
#"x_pos"	"Ant2 (y_pos=-2)"
#-------------------------
-3.0000000000000	0.13837906718254
-2.0000000000000	0.15234567224979
-1.0000000000000	0.16634629666805
0.0000000000000	0.17020450532436
1.0000000000000	0.15807755291462
2.0000000000000	0.13775336742401
3.0000000000000	0.11624096333981
#
#"x_pos"	"Ant2 (y_pos=-1)"
#-------------------------
-3.0000000000000	0.16558127105236
-2.0000000000000	0.18558014929295
-1.0000000000000	0.21485701203346
0.0000000000000	0.24157616496086
1.0000000000000	0.20465508103371
2.0000000000000	0.16465450823307
3.0000000000000	0.13223245739937
#
#"x_pos"	"Ant2 (y_pos=0)"
#------------------------
-3.0000000000000	0.19007752835751
-2.0000000000000	0.21448841691017
-1.0000000000000	0.25635904073715
0.0000000000000	0.29965725541115
1.0000000000000	0.24299831688404
2.0000000000000	0.18121945858002
3.0000000000000	0.14331801235676
#
#"x_pos"	"Ant2 (y_pos=1)"
#------------------------
-3.0000000000000	0.20418713986874
-2.0000000000000	0.22669617831707
-1.0000000000000	0.24626137316227
0.0000000000000	0.25699999928474
1.0000000000000	0.21708701550961
2.0000000000000	0.17441239953041
3.0000000000000	0.13917791843414
#
#"x_pos"	"Ant2 (y_pos=2)"
#------------------------
-3.0000000000000	0.20274241268635
-2.0000000000000	0.22105100750923
-1.0000000000000	0.22467613220215
0.0000000000000	0.21171428263187
1.0000000000000	0.18526452779770
2.0000000000000	0.15568494796753
3.0000000000000	0.12881852686405
#
#"x_pos"	"Ant2 (y_pos=3)"
#------------------------
-3.0000000000000	0.18917404115200
-2.0000000000000	0.20380757749081
-1.0000000000000	0.20364210009575
0.0000000000000	0.18828809261322
1.0000000000000	0.16513226926327
2.0000000000000	0.14037977159023
3.0000000000000	0.11996830254793
3.0000000000000	0.11996830254793
