#
#"x"	"Potential (Es)_0D (y=0)"
#-----------------------------
9.0000000000000	15.490306854248
12.000000000000	11.136178016663
15.000000000000	9.1645135879517
18.000000000000	8.0088977813721
21.000000000000	7.2373347282410
24.000000000000	6.6726064682007
27.000000000000	6.2162246704102
30.000000000000	5.8020277023315
33.000000000000	5.3097047805786
36.000000000000	4.3259625434875
#
#"x"	"Potential (Es)_0D (y=0.2)"
#-------------------------------
9.0000000000000	15.497827529907
12.000000000000	11.142550468445
15.000000000000	9.1648569107056
18.000000000000	8.0078344345093
21.000000000000	7.2342982292175
24.000000000000	6.6685328483582
27.000000000000	6.2102589607239
30.000000000000	5.7967681884766
33.000000000000	5.3007435798645
36.000000000000	4.3244843482971
#
#"x"	"Potential (Es)_0D (y=0.4)"
#-------------------------------
9.0000000000000	15.520249366760
12.000000000000	11.158862113953
15.000000000000	9.1685419082642
18.000000000000	8.0044193267822
21.000000000000	7.2264103889465
24.000000000000	6.6545567512512
27.000000000000	6.1945843696594
30.000000000000	5.7762837409973
33.000000000000	5.2808012962341
36.000000000000	4.3133382797241
#
#"x"	"Potential (Es)_0D (y=0.6)"
#-------------------------------
9.0000000000000	15.554184913635
12.000000000000	11.183494567871
15.000000000000	9.1765594482422
18.000000000000	7.9994359016418
21.000000000000	7.2122950553894
24.000000000000	6.6344981193542
27.000000000000	6.1725249290466
30.000000000000	5.7472043037415
33.000000000000	5.2501912117004
36.000000000000	4.3008275032043
#
#"x"	"Potential (Es)_0D (y=0.8)"
#-------------------------------
9.0000000000000	15.588171005249
12.000000000000	11.213150978088
15.000000000000	9.1841058731079
18.000000000000	7.9934511184692
21.000000000000	7.1954493522644
24.000000000000	6.6100454330444
27.000000000000	6.1391034126282
30.000000000000	5.7110180854797
33.000000000000	5.2044806480408
36.000000000000	4.2814717292786
#
#"x"	"Potential (Es)_0D (y=1)"
#-----------------------------
9.0000000000000	15.624408721924
12.000000000000	11.248635292053
15.000000000000	9.1939611434937
18.000000000000	7.9845557212830
21.000000000000	7.1746134757996
24.000000000000	6.5805654525757
27.000000000000	6.1017689704895
30.000000000000	5.6667976379395
33.000000000000	5.1566009521484
36.000000000000	4.2610692977905
#
#"x"	"Potential (Es)_0D (y=1.2)"
#-------------------------------
9.0000000000000	15.657631874084
12.000000000000	11.282471656799
15.000000000000	9.2023544311523
18.000000000000	7.9749126434326
21.000000000000	7.1511483192444
24.000000000000	6.5470018386841
27.000000000000	6.0588035583496
30.000000000000	5.6173696517944
33.000000000000	5.1035461425781
36.000000000000	4.2360992431641
#
#"x"	"Potential (Es)_0D (y=1.4)"
#-------------------------------
9.0000000000000	15.676512718201
12.000000000000	11.313782691956
15.000000000000	9.2098617553711
18.000000000000	7.9647526741028
21.000000000000	7.1278982162476
24.000000000000	6.5141105651855
27.000000000000	6.0183897018433
30.000000000000	5.5674557685852
33.000000000000	5.0509805679321
36.000000000000	4.2105607986450
#
#"x"	"Potential (Es)_0D (y=1.6)"
#-------------------------------
9.0000000000000	15.688674926758
12.000000000000	11.344592094421
15.000000000000	9.2173929214478
18.000000000000	7.9525251388550
21.000000000000	7.1028718948364
24.000000000000	6.4768195152283
27.000000000000	5.9729771614075
30.000000000000	5.5172228813171
33.000000000000	4.9941363334656
