#
#"x"	"Potential (Es)_0D_2 (y=0)"
#-------------------------------
0.0000000000000	2.7549996376038
6.0000000000000	2.7340948581696
12.000000000000	2.6739518642426
18.000000000000	2.5809977054596
24.000000000000	2.4631810188293
30.000000000000	2.3291718959808
36.000000000000	2.1896741390228
42.000000000000	2.0630190372467
48.000000000000	1.9335672855377
#
#"x"	"Potential (Es)_0D_2 (y=6)"
#-------------------------------
0.0000000000000	2.6226046085358
6.0000000000000	2.6041076183319
12.000000000000	2.5503933429718
18.000000000000	2.4667272567749
24.000000000000	2.3601381778717
30.000000000000	2.2382314205170
36.000000000000	2.1104450225830
42.000000000000	1.9949066638947
48.000000000000	1.8757592439651
#
#"x"	"Potential (Es)_0D_2 (y=12)"
#--------------------------------
0.0000000000000	2.4750020503998
6.0000000000000	2.4590408802032
12.000000000000	2.4115693569183
18.000000000000	2.3378331661224
24.000000000000	2.2430255413055
30.000000000000	2.1336870193481
36.000000000000	2.0185074806213
42.000000000000	1.9151427745819
48.000000000000	1.8070814609528
#
#"x"	"Potential (Es)_0D_2 (y=18)"
#--------------------------------
0.0000000000000	2.3195123672485
6.0000000000000	2.3055856227875
12.000000000000	2.2647082805634
18.000000000000	2.2004032135010
24.000000000000	2.1172711849213
30.000000000000	2.0205590724945
36.000000000000	1.9182330369949
42.000000000000	1.8275811672211
48.000000000000	1.7314237356186
#
#"x"	"Potential (Es)_0D_2 (y=24)"
#--------------------------------
0.0000000000000	2.1623690128326
6.0000000000000	2.1503627300262
12.000000000000	2.1153838634491
18.000000000000	2.0602440834045
24.000000000000	1.9877111911774
30.000000000000	1.9030154943466
36.000000000000	1.8128354549408
42.000000000000	1.7340642213821
48.000000000000	1.6487663984299
#
#"x"	"Potential (Es)_0D_2 (y=30)"
#--------------------------------
0.0000000000000	2.0081422328949
6.0000000000000	1.9978990554810
12.000000000000	1.9681396484375
18.000000000000	1.9206762313843
24.000000000000	1.8585002422333
30.000000000000	1.7846763134003
36.000000000000	1.7058937549591
42.000000000000	1.6385012865067
48.000000000000	1.5643244981766
#
#"x"	"Potential (Es)_0D_2 (y=36)"
#--------------------------------
0.0000000000000	1.8625591993332
6.0000000000000	1.8539097309113
12.000000000000	1.8286634683609
18.000000000000	1.7882235050201
24.000000000000	1.7348288297653
30.000000000000	1.6709178686142
36.000000000000	1.6024534702301
42.000000000000	1.5461472272873
48.000000000000	1.4822268486023
#
#"x"	"Potential (Es)_0D_2 (y=42)"
#--------------------------------
0.0000000000000	1.7393314838409
6.0000000000000	1.7323516607285
12.000000000000	1.7105444669724
18.000000000000	1.6761480569839
24.000000000000	1.6304510831833
30.000000000000	1.5749880075455
36.000000000000	1.5159895420074
42.000000000000	1.4704445600510
48.000000000000	1.4172122478485
#
#"x"	"Potential (Es)_0D_2 (y=48)"
#--------------------------------
0.0000000000000	1.6207529306412
6.0000000000000	1.6150237321854
12.000000000000	1.5961800813675
18.000000000000	1.5669844150543
24.000000000000	1.5279488563538
30.000000000000	1.4801708459854
36.000000000000	1.4294404983521
42.000000000000	1.3936227560043
48.000000000000	1.3501480817795
