#
#"x"	"Potential (Es)_0D_1 (y=9)"
#-------------------------------
0.20000000000000	6.9037852287292
0.40000000000000	6.9599204063416
0.60000000000000	7.0199851989746
0.80000000000000	7.0912313461304
1.2000000000000	7.2205557823181
1.4000000000000	7.2819123268127
1.6000000000000	7.3366580009460
1.8000000000000	7.3846826553345
2.2000000000000	7.4704475402832
2.4000000000000	7.5086951255798
2.6000000000000	7.5449824333191
2.8000000000000	7.5815815925598
#
#"x"	"Potential (Es)_0D_1 (y=12)"
#--------------------------------
0.20000000000000	5.8865132331848
0.40000000000000	5.9358935356140
0.60000000000000	5.9938116073608
0.80000000000000	6.0567851066589
1.2000000000000	6.1846380233765
1.4000000000000	6.2475266456604
1.6000000000000	6.3063082695007
1.8000000000000	6.3642654418945
2.2000000000000	6.4754643440247
2.4000000000000	6.5275220870972
2.6000000000000	6.5788450241089
2.8000000000000	6.6323595046997
#
#"x"	"Potential (Es)_0D_1 (y=15)"
#--------------------------------
0.20000000000000	5.3834652900696
0.40000000000000	5.4201016426086
0.60000000000000	5.4617352485657
0.80000000000000	5.5063252449036
1.2000000000000	5.5942077636719
1.4000000000000	5.6400942802429
1.6000000000000	5.6837964057922
1.8000000000000	5.7270145416260
2.2000000000000	5.8084783554077
2.4000000000000	5.8488321304321
2.6000000000000	5.8887219429016
2.8000000000000	5.9277510643005
#
#"x"	"Potential (Es)_0D_1 (y=18)"
#--------------------------------
0.20000000000000	5.0259027481079
0.40000000000000	5.0518064498901
0.60000000000000	5.0777978897095
0.80000000000000	5.1047749519348
1.2000000000000	5.1599850654602
1.4000000000000	5.1878662109375
1.6000000000000	5.2136869430542
1.8000000000000	5.2423243522644
2.2000000000000	5.2964901924133
2.4000000000000	5.3222894668579
2.6000000000000	5.3499402999878
2.8000000000000	5.3745427131653
#
#"x"	"Potential (Es)_0D_1 (y=21)"
#--------------------------------
0.20000000000000	4.7427859306335
0.40000000000000	4.7573904991150
0.60000000000000	4.7711176872253
0.80000000000000	4.7833676338196
1.2000000000000	4.8088269233704
1.4000000000000	4.8222880363464
1.6000000000000	4.8354678153992
1.8000000000000	4.8483815193176
2.2000000000000	4.8763995170593
2.4000000000000	4.8911824226379
2.6000000000000	4.9062080383301
2.8000000000000	4.9212837219238
#
#"x"	"Potential (Es)_0D_1 (y=24)"
#--------------------------------
0.20000000000000	4.5034284591675
0.40000000000000	4.5106239318848
0.60000000000000	4.5126271247864
0.80000000000000	4.5129613876343
1.2000000000000	4.5127024650574
1.4000000000000	4.5144190788269
1.6000000000000	4.5139541625977
1.8000000000000	4.5152096748352
2.2000000000000	4.5224123001099
2.4000000000000	4.5275449752808
2.6000000000000	4.5317368507385
2.8000000000000	4.5369920730591
#
#"x"	"Potential (Es)_0D_1 (y=27)"
#--------------------------------
0.20000000000000	4.2892990112305
0.40000000000000	4.2884998321533
0.60000000000000	4.2833781242371
0.80000000000000	4.2739415168762
1.2000000000000	4.2505049705505
1.4000000000000	4.2408175468445
1.6000000000000	4.2309341430664
1.8000000000000	4.2233896255493
2.2000000000000	4.2116460800171
2.4000000000000	4.2068743705750
2.6000000000000	4.2034034729004
2.8000000000000	4.2004928588867
#
#"x"	"Potential (Es)_0D_1 (y=30)"
#--------------------------------
0.20000000000000	4.0850996971130
0.40000000000000	4.0782837867737
0.60000000000000	4.0643763542175
0.80000000000000	4.0441727638245
1.2000000000000	4.0033302307129
1.4000000000000	3.9826953411102
1.6000000000000	3.9650890827179
1.8000000000000	3.9482083320618
2.2000000000000	3.9193835258484
2.4000000000000	3.9071002006531
2.6000000000000	3.8962140083313
2.8000000000000	3.8872294425964
#
#"x"	"Potential (Es)_0D_1 (y=33)"
#--------------------------------
0.20000000000000	3.8451931476593
0.40000000000000	3.8324255943298
0.60000000000000	3.8086621761322
0.80000000000000	3.7791280746460
1.2000000000000	3.7183566093445
1.4000000000000	3.6901860237122
1.6000000000000	3.6644864082336
1.8000000000000	3.6413884162903
2.2000000000000	3.6010775566101
2.4000000000000	3.5850586891174
2.6000000000000	3.5707380771637
2.8000000000000	3.5567173957825
#
#"x"	"Potential (Es)_0D_1 (y=36)"
#--------------------------------
0.20000000000000	3.2367863655090
0.40000000000000	3.2372148036957
0.60000000000000	3.2335777282715
0.80000000000000	3.2283284664154
1.2000000000000	3.2121338844299
1.4000000000000	3.2030034065247
1.6000000000000	3.1957745552063
1.8000000000000	3.1861994266510
2.2000000000000	3.1727709770203
2.4000000000000	3.1678273677826
2.6000000000000	3.1634316444397
2.8000000000000	3.1574885845184
