#
#"x"	"Potential (Es)_0D_1 (y=0)"
#-------------------------------
8.0000000000000	15.449477195740
9.0000000000000	25.810602188110
#
#"x"	"Potential (Es)_0D_1 (y=1)"
#-------------------------------
8.0000000000000	13.549490928650
9.0000000000000	21.374187469482
#
#"x"	"Potential (Es)_0D_1 (y=2)"
#-------------------------------
8.0000000000000	12.119006156921
9.0000000000000	16.853044509888
#
#"x"	"Potential (Es)_0D_1 (y=3)"
#-------------------------------
7.0000000000000	8.4898300170898
8.0000000000000	11.490485191345
9.0000000000000	14.432744979858
#
#"x"	"Potential (Es)_0D_1 (y=4)"
#-------------------------------
7.0000000000000	9.2331914901733
8.0000000000000	11.080335617065
9.0000000000000	12.997903823853
#
#"x"	"Potential (Es)_0D_1 (y=5)"
#-------------------------------
6.0000000000000	8.5350198745728
7.0000000000000	9.4916725158691
8.0000000000000	10.711074829102
#
#"x"	"Potential (Es)_0D_1 (y=6)"
#-------------------------------
5.0000000000000	8.3803853988647
6.0000000000000	8.7952241897583
7.0000000000000	9.4626226425171
8.0000000000000	10.316905975342
9.0000000000000	11.261900901794
#
#"x"	"Potential (Es)_0D_1 (y=7)"
#-------------------------------
3.0000000000000	8.2844305038452
4.0000000000000	8.2617406845093
5.0000000000000	8.4152364730835
6.0000000000000	8.7577056884766
7.0000000000000	9.2774829864502
8.0000000000000	9.9105901718140
9.0000000000000	10.613196372986
#
#"x"	"Potential (Es)_0D_1 (y=8)"
#-------------------------------
0.0000000000000	7.7441372871399
1.0000000000000	7.8559293746948
2.0000000000000	7.9189219474792
3.0000000000000	7.9664831161499
4.0000000000000	8.0697536468506
5.0000000000000	8.2683076858521
6.0000000000000	8.5780315399170
7.0000000000000	8.9899024963379
8.0000000000000	9.4886331558228
9.0000000000000	10.034209251404
#
#"x"	"Potential (Es)_0D_1 (y=9)"
#-------------------------------
0.0000000000000	6.8777809143066
1.0000000000000	7.1586174964905
2.0000000000000	7.4269843101501
3.0000000000000	7.6138372421265
4.0000000000000	7.7977643013000
5.0000000000000	8.0261526107788
6.0000000000000	8.3091974258423
7.0000000000000	8.6612672805786
8.0000000000000	9.0668630599976
9.0000000000000	9.5030660629272
