#
#"x"	"Potential (Es)_0D_1 (y=0.2)"
#---------------------------------
9.0000000000000	25.525770187378
12.000000000000	33.946826934814
15.000000000000	36.157634735107
18.000000000000	37.082397460938
21.000000000000	37.427982330322
24.000000000000	37.437801361084
27.000000000000	37.045257568359
30.000000000000	36.100833892822
33.000000000000	33.593799591064
36.000000000000	20.811447143555
#
#"x"	"Potential (Es)_0D_1 (y=0.4)"
#---------------------------------
9.0000000000000	24.772066116333
12.000000000000	33.280265808105
15.000000000000	35.532272338867
18.000000000000	36.419616699219
21.000000000000	36.787136077881
24.000000000000	36.789482116699
27.000000000000	36.411247253418
30.000000000000	35.450229644775
33.000000000000	32.918521881104
36.000000000000	20.606245040894
#
#"x"	"Potential (Es)_0D_1 (y=0.6)"
#---------------------------------
9.0000000000000	23.744108200073
12.000000000000	32.248744964600
15.000000000000	34.557159423828
18.000000000000	35.508541107178
21.000000000000	35.898437500000
24.000000000000	35.842617034912
27.000000000000	35.492523193359
30.000000000000	34.497810363770
33.000000000000	31.887231826782
36.000000000000	20.299196243286
#
#"x"	"Potential (Es)_0D_1 (y=0.8)"
#---------------------------------
9.0000000000000	22.568025588989
12.000000000000	31.049602508545
15.000000000000	33.426052093506
18.000000000000	34.412265777588
21.000000000000	34.797618865967
24.000000000000	34.775657653809
27.000000000000	34.392673492432
30.000000000000	33.374027252197
33.000000000000	30.719911575317
36.000000000000	19.900560379028
#
#"x"	"Potential (Es)_0D_1 (y=1.2)"
#---------------------------------
9.0000000000000	20.266326904297
12.000000000000	28.560338973999
15.000000000000	31.050981521606
18.000000000000	32.074008941650
21.000000000000	32.486141204834
24.000000000000	32.479911804199
27.000000000000	32.048221588135
30.000000000000	30.982942581177
33.000000000000	28.245616912842
36.000000000000	18.994966506958
#
#"x"	"Potential (Es)_0D_1 (y=1.4)"
#---------------------------------
9.0000000000000	19.239982604980
12.000000000000	27.358228683472
15.000000000000	29.883342742920
18.000000000000	30.934497833252
21.000000000000	31.382740020752
24.000000000000	31.354763031006
27.000000000000	30.915319442749
30.000000000000	29.806621551514
33.000000000000	27.047931671143
36.000000000000	18.527503967285
#
#"x"	"Potential (Es)_0D_1 (y=1.6)"
#---------------------------------
9.0000000000000	18.348676681519
12.000000000000	26.226074218750
15.000000000000	28.777421951294
18.000000000000	29.850851058960
21.000000000000	30.285715103149
24.000000000000	30.291990280151
27.000000000000	29.823036193848
30.000000000000	28.720010757446
33.000000000000	25.924345016479
36.000000000000	18.072635650635
#
#"x"	"Potential (Es)_0D_1 (y=1.8)"
#---------------------------------
9.0000000000000	17.558610916138
12.000000000000	25.160322189331
15.000000000000	27.735628128052
18.000000000000	28.842838287354
21.000000000000	29.275249481201
24.000000000000	29.255514144897
27.000000000000	28.807437896729
30.000000000000	27.672853469849
33.000000000000	24.900024414062
36.000000000000	17.615308761597
#
#"x"	"Potential (Es)_0D_1 (y=2.2)"
#---------------------------------
9.0000000000000	16.245672225952
12.000000000000	23.244012832642
15.000000000000	25.847883224487
18.000000000000	26.980989456177
21.000000000000	27.430204391479
24.000000000000	27.416761398315
27.000000000000	26.946664810181
30.000000000000	25.780216217041
33.000000000000	23.050018310547
36.000000000000	16.771848678589
#
#"x"	"Potential (Es)_0D_1 (y=2.4)"
#---------------------------------
9.0000000000000	15.702224731445
12.000000000000	22.390443801880
15.000000000000	24.991605758667
18.000000000000	26.123445510864
21.000000000000	26.585128784180
24.000000000000	26.573093414307
27.000000000000	26.100454330444
30.000000000000	24.925323486328
33.000000000000	22.238025665283
36.000000000000	16.372798919678
#
#"x"	"Potential (Es)_0D_1 (y=2.6)"
#---------------------------------
9.0000000000000	15.234435081482
12.000000000000	21.606122970581
15.000000000000	24.190153121948
18.000000000000	25.327131271362
21.000000000000	25.801055908203
24.000000000000	25.788484573364
27.000000000000	25.299806594849
30.000000000000	24.121675491333
33.000000000000	21.470031738281
36.000000000000	15.980103492737
#
#"x"	"Potential (Es)_0D_1 (y=2.8)"
#---------------------------------
9.0000000000000	14.801366806030
12.000000000000	20.879426956177
15.000000000000	23.434724807739
18.000000000000	24.583862304688
21.000000000000	25.049303054810
24.000000000000	25.036605834961
27.000000000000	24.540689468384
30.000000000000	23.363101959229
36.000000000000	15.622232437134
