#
#"x"	"Potential (Es)_0D (y=9)"
#-----------------------------
0.20000000000000	14.809053421021
0.40000000000000	14.914152145386
0.60000000000000	15.051950454712
0.80000000000000	15.202168464661
1.2000000000000	15.464262962341
1.4000000000000	15.557667732239
1.6000000000000	15.626032829285
1.8000000000000	15.666824340820
2.2000000000000	15.685491561890
2.4000000000000	15.665681838989
2.6000000000000	15.629246711731
2.8000000000000	15.578580856323
#
#"x"	"Potential (Es)_0D (y=12)"
#------------------------------
0.20000000000000	10.766518592834
0.40000000000000	10.814675331116
0.60000000000000	10.882767677307
0.80000000000000	10.960778236389
1.2000000000000	11.117638587952
1.4000000000000	11.186468124390
1.6000000000000	11.246427536011
1.8000000000000	11.296679496765
2.2000000000000	11.369627952576
2.4000000000000	11.393815040588
2.6000000000000	11.407896995544
2.8000000000000	11.415574073792
#
#"x"	"Potential (Es)_0D (y=15)"
#------------------------------
0.20000000000000	9.0563125610352
0.40000000000000	9.0691003799438
0.60000000000000	9.0887479782104
0.80000000000000	9.1137247085571
1.2000000000000	9.1572093963623
1.4000000000000	9.1777105331421
1.6000000000000	9.1938924789429
1.8000000000000	9.2063455581665
2.2000000000000	9.2206125259399
2.4000000000000	9.2256994247437
2.6000000000000	9.2259550094604
2.8000000000000	9.2219982147217
#
#"x"	"Potential (Es)_0D (y=18)"
#------------------------------
0.20000000000000	8.0630617141724
0.40000000000000	8.0581083297729
0.60000000000000	8.0475530624390
0.80000000000000	8.0363464355469
1.2000000000000	8.0120668411255
1.4000000000000	7.9993872642517
1.6000000000000	7.9841866493225
1.8000000000000	7.9704513549805
2.2000000000000	7.9405903816223
2.4000000000000	7.9241838455200
2.6000000000000	7.9072527885437
2.8000000000000	7.8899354934692
#
#"x"	"Potential (Es)_0D (y=21)"
#------------------------------
0.20000000000000	7.4050359725952
0.40000000000000	7.3847985267639
0.60000000000000	7.3562035560608
0.80000000000000	7.3217926025391
1.2000000000000	7.2477273941040
1.4000000000000	7.2111539840698
1.6000000000000	7.1757726669312
1.8000000000000	7.1420049667358
2.2000000000000	7.0758619308472
2.4000000000000	7.0446081161499
2.6000000000000	7.0150113105774
2.8000000000000	6.9862241744995
#
#"x"	"Potential (Es)_0D (y=24)"
#------------------------------
0.20000000000000	6.9215803146362
0.40000000000000	6.8922729492188
0.60000000000000	6.8490610122681
0.80000000000000	6.7968521118164
1.2000000000000	6.6861300468445
1.4000000000000	6.6336164474487
1.6000000000000	6.5805711746216
1.8000000000000	6.5312147140503
2.2000000000000	6.4395723342896
2.4000000000000	6.3972506523132
2.6000000000000	6.3568620681763
2.8000000000000	6.3176832199097
#
#"x"	"Potential (Es)_0D (y=27)"
#------------------------------
0.20000000000000	6.5341119766235
0.40000000000000	6.4954781532288
0.60000000000000	6.4431920051575
0.80000000000000	6.3765425682068
1.2000000000000	6.2333254814148
1.4000000000000	6.1664624214172
1.6000000000000	6.1029491424561
1.8000000000000	6.0406980514526
2.2000000000000	5.9288439750671
2.4000000000000	5.8760867118835
2.6000000000000	5.8270039558411
2.8000000000000	5.7800831794739
#
#"x"	"Potential (Es)_0D (y=30)"
#------------------------------
0.20000000000000	6.1777758598328
0.40000000000000	6.1334462165833
0.60000000000000	6.0683102607727
0.80000000000000	5.9881510734558
1.2000000000000	5.8247342109680
1.4000000000000	5.7436404228210
1.6000000000000	5.6690602302551
1.8000000000000	5.5968389511108
2.2000000000000	5.4641499519348
2.4000000000000	5.4043741226196
2.6000000000000	5.3470201492310
2.8000000000000	5.2931227684021
#
#"x"	"Potential (Es)_0D (y=33)"
#------------------------------
0.20000000000000	5.7448806762695
0.40000000000000	5.6929430961609
0.60000000000000	5.6139912605286
0.80000000000000	5.5206999778748
1.2000000000000	5.3321723937988
1.4000000000000	5.2424278259277
1.6000000000000	5.1578278541565
1.8000000000000	5.0787425041199
2.2000000000000	4.9373245239258
2.4000000000000	4.8746075630188
2.6000000000000	4.8174710273743
2.8000000000000	4.7612409591675
#
#"x"	"Potential (Es)_0D (y=36)"
#------------------------------
0.20000000000000	4.4818630218506
0.40000000000000	4.4659390449524
0.60000000000000	4.4414653778076
0.80000000000000	4.4089665412903
1.2000000000000	4.3375821113586
1.4000000000000	4.2990069389343
1.6000000000000	4.2627124786377
1.8000000000000	4.2234897613525
2.2000000000000	4.1554813385010
2.4000000000000	4.1248779296875
2.6000000000000	4.0949211120605
2.8000000000000	4.0641360282898
