#
#"x_pos"	"Ant4 (y_pos=-3)"
#-------------------------
-3.0000000000000	0.10868972539902
-2.0000000000000	0.12417186051607
-1.0000000000000	0.14230218529701
0.0000000000000	0.15601551532745
1.0000000000000	0.16220393776894
2.0000000000000	0.15696594119072
3.0000000000000	0.14933906495571
#
#"x_pos"	"Ant4 (y_pos=-2)"
#-------------------------
-3.0000000000000	0.11591632664204
-2.0000000000000	0.13550201058388
-1.0000000000000	0.15806268155575
0.0000000000000	0.17549705505371
1.0000000000000	0.17734338343143
2.0000000000000	0.16939745843410
3.0000000000000	0.15597817301750
#
#"x_pos"	"Ant4 (y_pos=-1)"
#-------------------------
-3.0000000000000	0.12254352867603
-2.0000000000000	0.14872239530087
-1.0000000000000	0.18322326242924
0.0000000000000	0.21555843949318
1.0000000000000	0.19945140182972
2.0000000000000	0.17762069404125
3.0000000000000	0.16027286648750
#
#"x_pos"	"Ant4 (y_pos=0)"
#------------------------
-3.0000000000000	0.12243060767651
-2.0000000000000	0.15144346654415
-1.0000000000000	0.19113709032536
0.0000000000000	0.23627373576164
1.0000000000000	0.20196220278740
2.0000000000000	0.17405137419701
3.0000000000000	0.15387579798698
#
#"x_pos"	"Ant4 (y_pos=1)"
#------------------------
-3.0000000000000	0.11714483797550
-2.0000000000000	0.13964591920376
-1.0000000000000	0.16746006906033
0.0000000000000	0.18517227470875
1.0000000000000	0.17563872039318
2.0000000000000	0.15586006641388
3.0000000000000	0.14039993286133
#
#"x_pos"	"Ant4 (y_pos=2)"
#------------------------
-3.0000000000000	0.10398864001036
-2.0000000000000	0.12008547782898
-1.0000000000000	0.13669285178185
0.0000000000000	0.14579762518406
1.0000000000000	0.14322152733803
2.0000000000000	0.13227696716785
3.0000000000000	0.12164579331875
#
#"x_pos"	"Ant4 (y_pos=3)"
#------------------------
-3.0000000000000	0.093188971281052
-2.0000000000000	0.10395671427250
-1.0000000000000	0.11482202261686
0.0000000000000	0.11988378316164
1.0000000000000	0.11959995329380
2.0000000000000	0.11439146101475
3.0000000000000	0.10689271986485
3.0000000000000	0.10689271986485
