#
#"x_pos"	"Ant3 (y_pos=-3)"
#-------------------------
-3.0000000000000	0.14933633804321
-2.0000000000000	0.15720999240875
-1.0000000000000	0.16180235147476
0.0000000000000	0.15606917440891
1.0000000000000	0.14273925125599
2.0000000000000	0.12402944266796
3.0000000000000	0.10877275466919
#
#"x_pos"	"Ant3 (y_pos=-2)"
#-------------------------
-3.0000000000000	0.15800569951534
-2.0000000000000	0.16912759840488
-1.0000000000000	0.17743757367134
0.0000000000000	0.17555080354214
1.0000000000000	0.15805397927761
2.0000000000000	0.13588048517704
3.0000000000000	0.11467109620571
#
#"x_pos"	"Ant3 (y_pos=-1)"
#-------------------------
-3.0000000000000	0.16096445918083
-2.0000000000000	0.17829667031765
-1.0000000000000	0.19984582066536
0.0000000000000	0.21574392914772
1.0000000000000	0.18303619325161
2.0000000000000	0.14825476706028
3.0000000000000	0.12206745892763
#
#"x_pos"	"Ant3 (y_pos=0)"
#------------------------
-3.0000000000000	0.15305308997631
-2.0000000000000	0.17358216643333
-1.0000000000000	0.20277521014214
0.0000000000000	0.23639819025993
1.0000000000000	0.19058825075626
2.0000000000000	0.15188804268837
3.0000000000000	0.12307663261890
#
#"x_pos"	"Ant3 (y_pos=1)"
#------------------------
-3.0000000000000	0.14063172042370
-2.0000000000000	0.15567281842232
-1.0000000000000	0.17584560811520
0.0000000000000	0.18529440462589
1.0000000000000	0.16745904088020
2.0000000000000	0.13988378643990
3.0000000000000	0.11693142354488
#
#"x_pos"	"Ant3 (y_pos=2)"
#------------------------
-3.0000000000000	0.12157128751278
-2.0000000000000	0.13205920159817
-1.0000000000000	0.14303354918957
0.0000000000000	0.14585074782372
1.0000000000000	0.13697135448456
2.0000000000000	0.12030769884586
3.0000000000000	0.10413949191570
#
#"x_pos"	"Ant3 (y_pos=3)"
#------------------------
-3.0000000000000	0.10652840137482
-2.0000000000000	0.11323453485966
-1.0000000000000	0.11973877251148
0.0000000000000	0.11988319456577
1.0000000000000	0.11473197489977
2.0000000000000	0.10509808361530
3.0000000000000	0.093630164861679
3.0000000000000	0.093630164861679
