#
#"x"	"Potential (Es)_0D (y=9)"
#-----------------------------
0.0000000000000	15.689383506775
0.20000000000000	15.688402175903
0.40000000000000	15.687940597534
0.60000000000000	15.683465957642
0.80000000000000	15.677180290222
1.0000000000000	15.669206619263
1.2000000000000	15.653287887573
1.4000000000000	15.632965087891
1.6000000000000	15.605250358582
1.8000000000000	15.572123527527
2.0000000000000	15.532729148865
2.2000000000000	15.482059478760
2.4000000000000	15.425566673279
2.6000000000000	15.360947608948
2.8000000000000	15.289037704468
3.0000000000000	15.209441184998
#
#"x"	"Potential (Es)_0D (y=12)"
#------------------------------
0.0000000000000	11.371186256409
0.20000000000000	11.372178077698
0.40000000000000	11.375613212585
0.60000000000000	11.381995201111
0.80000000000000	11.387479782104
1.0000000000000	11.395491600037
1.2000000000000	11.402723312378
1.4000000000000	11.411561012268
1.6000000000000	11.415230751038
1.8000000000000	11.417675971985
2.0000000000000	11.417588233948
2.2000000000000	11.415116310120
2.4000000000000	11.406913757324
2.6000000000000	11.395574569702
2.8000000000000	11.381850242615
3.0000000000000	11.363097190857
#
#"x"	"Potential (Es)_0D (y=15)"
#------------------------------
0.0000000000000	9.2226085662842
0.20000000000000	9.2229394912720
0.40000000000000	9.2240991592407
0.60000000000000	9.2236394882202
0.80000000000000	9.2253293991089
1.0000000000000	9.2265806198120
1.2000000000000	9.2236013412476
1.4000000000000	9.2258367538452
1.6000000000000	9.2248716354370
1.8000000000000	9.2221345901489
2.0000000000000	9.2177286148071
2.2000000000000	9.2139654159546
2.4000000000000	9.2059001922607
2.6000000000000	9.1972417831421
2.8000000000000	9.1862812042236
3.0000000000000	9.1739053726196
#
#"x"	"Potential (Es)_0D (y=18)"
#------------------------------
0.0000000000000	7.9403738975525
0.20000000000000	7.9393930435181
0.40000000000000	7.9373769760132
0.60000000000000	7.9341859817505
0.80000000000000	7.9289784431458
1.0000000000000	7.9230852127075
1.2000000000000	7.9157714843750
1.4000000000000	7.9074373245239
1.6000000000000	7.8976793289185
1.8000000000000	7.8861875534058
2.0000000000000	7.8752741813660
2.2000000000000	7.8632130622864
2.4000000000000	7.8489127159119
2.6000000000000	7.8342008590698
2.8000000000000	7.8173875808716
3.0000000000000	7.8020935058594
#
#"x"	"Potential (Es)_0D (y=21)"
#------------------------------
0.0000000000000	7.0777730941772
0.20000000000000	7.0760145187378
0.40000000000000	7.0724344253540
0.60000000000000	7.0644521713257
0.80000000000000	7.0552282333374
1.0000000000000	7.0439348220825
1.2000000000000	7.0301308631897
1.4000000000000	7.0150685310364
1.6000000000000	6.9988164901733
1.8000000000000	6.9812936782837
2.0000000000000	6.9621515274048
2.2000000000000	6.9431233406067
2.4000000000000	6.9232149124146
2.6000000000000	6.9015588760376
2.8000000000000	6.8816137313843
3.0000000000000	6.8598141670227
#
#"x"	"Potential (Es)_0D (y=24)"
#------------------------------
0.0000000000000	6.4419941902161
0.20000000000000	6.4414396286011
0.40000000000000	6.4337072372437
0.60000000000000	6.4254922866821
0.80000000000000	6.4115362167358
1.0000000000000	6.3958363533020
1.2000000000000	6.3776059150696
1.4000000000000	6.3558444976807
1.6000000000000	6.3335614204407
1.8000000000000	6.3109631538391
2.0000000000000	6.2881197929382
2.2000000000000	6.2609701156616
2.4000000000000	6.2360529899597
2.6000000000000	6.2106280326843
2.8000000000000	6.1846623420715
3.0000000000000	6.1582684516907
#
#"x"	"Potential (Es)_0D (y=27)"
#------------------------------
0.0000000000000	5.9304547309875
0.20000000000000	5.9287528991699
0.40000000000000	5.9202198982239
0.60000000000000	5.9098057746887
0.80000000000000	5.8925747871399
1.0000000000000	5.8736257553101
1.2000000000000	5.8505787849426
1.4000000000000	5.8267703056335
1.6000000000000	5.8008880615234
1.8000000000000	5.7708086967468
2.0000000000000	5.7418365478516
2.2000000000000	5.7128405570984
2.4000000000000	5.6811442375183
2.6000000000000	5.6511349678040
2.8000000000000	5.6231160163879
3.0000000000000	5.5929484367371
#
#"x"	"Potential (Es)_0D (y=30)"
#------------------------------
0.0000000000000	5.4650392532349
0.20000000000000	5.4636073112488
0.40000000000000	5.4543366432190
0.60000000000000	5.4415392875671
0.80000000000000	5.4237260818481
1.0000000000000	5.4009280204773
1.2000000000000	5.3754420280457
1.4000000000000	5.3476448059082
1.6000000000000	5.3157696723938
1.8000000000000	5.2862920761108
2.0000000000000	5.2513046264648
2.2000000000000	5.2173981666565
2.4000000000000	5.1856188774109
2.6000000000000	5.1509633064270
2.8000000000000	5.1178135871887
3.0000000000000	5.0843424797058
#
#"x"	"Potential (Es)_0D (y=33)"
#------------------------------
0.0000000000000	4.9408526420593
0.20000000000000	4.9381136894226
0.40000000000000	4.9293174743652
0.60000000000000	4.9140133857727
0.80000000000000	4.8950533866882
1.0000000000000	4.8724541664124
1.2000000000000	4.8440709114075
1.4000000000000	4.8162522315979
1.6000000000000	4.7844767570496
1.8000000000000	4.7523112297058
2.0000000000000	4.7187852859497
2.2000000000000	4.6859087944031
2.4000000000000	4.6533770561218
2.6000000000000	4.6184768676758
2.8000000000000	4.5876851081848
3.0000000000000	4.5555634498596
#
#"x"	"Potential (Es)_0D (y=36)"
#------------------------------
0.0000000000000	4.1574740409851
0.20000000000000	4.1565685272217
0.40000000000000	4.1514515876770
0.60000000000000	4.1444287300110
0.80000000000000	4.1353182792664
1.0000000000000	4.1222491264343
1.2000000000000	4.1082110404968
1.4000000000000	4.0952649116516
1.6000000000000	4.0761914253235
1.8000000000000	4.0589604377747
2.0000000000000	4.0404396057129
2.2000000000000	4.0218391418457
2.4000000000000	4.0031018257141
2.6000000000000	3.9836730957031
2.8000000000000	3.9644033908844
3.0000000000000	3.9456498622894
